Filename	Level	Tokens	AWL	TTR	#	$	''	,	-LRB-	-RRB-	.	:	AMP	ANDC	CAUS	CC	CD	CONC	COND	CONJ	DEMO	DEMP	DPAR	DT	DWNT	EMPH	EX	FPP1	FW	GER	HDG	IN	INPR	JJ	LS	NEMD	NN	NNP	NOMZ	OSUB	PDT	PHC	PIN	PIT	PLACE	POMD	POS	PRED	PRMD	PRP	PRPS	QUAN	QUPR	RB	RP	SPP2	SYM	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	UH	VB	VBD	VBG	VBN	VPRT	WDT	WP	WPS	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	``
English_in_Mind_3_Spoken_0001.txt	D	834	3.8681	0.492500	0	0	0.4796	7.3141	3.3573	3.3573	13.1894	9.3525	0	0.5995	0	2.8777	1.0791	0	0.3597	0	0.1199	1.0791	0.5995	6.4748	0.2398	1.3189	0.4796	7.5540	0.2398	0.8393	0.2398	1.4388	0.1199	3.7170	0	0	24.1007	0	0.5995	0.3597	0	0.4796	5.0360	2.1583	0.1199	0.5995	0.3597	1.0791	0.3597	0	0	1.0791	0.1199	5.6355	0	1.5588	0.2398	0.4796	0	0.1199	1.0791	0.4796	0	1.9185	0	2.2782	4.1966	2.3981	0.4796	1.3189	9.1127	0.1199	0.4796	0	2.0384	3.1175	0	5.3957	0.2398	0	0.1199	0	0	2.8777	0.1199	0	0.1199	0	0	0	0.4796	0.5995	0.7194	0	0	0.1199	0	0	0	0.5995
English_in_Mind_3_Spoken_0002.txt	D	932	3.5805	0.420000	0	0.1073	0	4.0773	0	0	13.8412	11.1588	0.1073	0.6438	0.2146	1.6094	1.0730	0.1073	0.9657	0	0.3219	0.6438	0.4292	6.9742	0.3219	1.0730	0.2146	5.5794	0	0.2146	0	1.2876	0.1073	2.2532	0	0.2146	21.0300	0	0.2146	0.5365	0	0.1073	5.4721	1.8240	0	0.7511	0.6438	1.1803	1.3948	0	0.1073	1.0730	0.5365	4.2918	0.1073	3.7554	0.1073	0.1073	0	0	0.6438	2.5751	0	4.2918	0	2.0386	6.4378	2.4678	2.2532	1.2876	8.3691	0	0.8584	0	0.8584	3.5408	0	5.6867	0.3219	0	0.2146	0	0	1.8240	1.0730	0.3219	0	0.1073	0.2146	0	0.6438	0.4292	0.6438	0.3219	0	0.2146	0	0	0	0
English_in_Mind_3_Spoken_0003.txt	D	1080	3.6676	0.465000	0	0	0.2778	6.2963	0	0	11.7593	9.0741	0.0926	0.9259	0.1852	1.9444	0.5556	0.1852	0.2778	0	0.4630	0.7407	0.5556	5.5556	0.3704	1.2963	0.6481	6.0185	0.0926	0.0926	0.1852	1.2037	0.0926	2.8704	0	0.0926	20.7407	0	0.7407	0	0	0.0926	6.5741	1.6667	0.1852	0.9259	0.6481	0.6481	0.1852	0	0.0926	1.4815	0.7407	5.2778	0	4.4444	0.1852	0.1852	0	0	0.0926	1.4815	0	3.4259	0	1.3889	5.7407	2.7778	1.9444	1.0185	10.1852	0	0.7407	0	2.3148	2.3148	0	4.6296	0.4630	0	0.1852	0	0.2778	2.6852	0.8333	0.0926	0	0	0	0	0.7407	0.2778	0.6481	0.0926	0	0	0	0	0.2778	0.3704
English_in_Mind_3_Spoken_0004.txt	D	848	3.6132	0.440000	0	0	0.1179	6.1321	0.1179	0	12.9717	9.0802	0	0.7075	0.1179	1.7689	1.5330	0	0	0.2358	0.4717	0.7075	1.2972	5.7783	0.2358	1.6509	0.2358	6.6038	0.2358	0.3538	0	0.9434	0	3.4198	0	0.4717	19.5755	0	0.5896	0.1179	0	0	3.8915	2.2406	0.2358	0.4717	0.3538	1.0613	2.3585	0	0	0.9434	0.2358	3.5377	0.4717	3.4198	0	0.2358	0	0.3538	0.9434	1.6509	0.1179	3.7736	0	1.4151	7.5472	2.3585	0.7075	1.4151	9.0802	0.1179	1.2972	0	2.7123	2.5943	0	7.1934	0.4717	0.1179	0.2358	0	0.1179	3.7736	0.8255	0.5896	0	0	0.3538	0	0.1179	0.2358	1.4151	0	0	0.3538	0	0	0	0.5896
English_In_Mind_4_Informative_0001.txt	E	857	4.3897	0.510000	0	0	0.7001	5.8343	0.1167	0.1167	7.3512	0.4667	0.2334	0.7001	0	2.2170	1.4002	0	0.1167	0.2334	0.5834	0.2334	0.1167	8.8681	0	0.5834	0.1167	0.3501	0	0.4667	0	1.4002	0	5.9510	0	0.2334	24.5041	0	1.1669	0	0	0.7001	9.6849	1.5169	0.3501	0.8168	0.2334	0.5834	0.1167	0	0	0.4667	0.4667	4.7841	0.4667	1.0502	0	0	0	0.7001	0.4667	1.6336	0	6.3011	0	0	3.8506	4.6674	2.4504	2.2170	5.4842	0.5834	0.1167	0.1167	0.7001	1.1669	0.1167	0.5834	0.5834	0	0.7001	0.1167	0	1.4002	0.3501	0.5834	0.2334	0	0.1167	0	0.8168	0.3501	0.3501	0	0.1167	0	0	0	0.3501	1.0502
English_In_Mind_4_Informative_0002.txt	E	463	4.5400	0.562500	0	0	0.2160	4.9676	1.0799	1.0799	5.3996	1.0799	0	0.6479	0	2.8078	0.6479	0.2160	0.4320	0.2160	0.4320	0.4320	0	12.0950	0	0.6479	0.6479	0	0	1.2959	0	1.0799	0	6.6955	0	0	22.0302	0	1.5119	0.8639	0	0.4320	10.1512	1.0799	1.0799	0.8639	0.4320	0.4320	0	0	0	1.5119	0	4.5356	0.2160	1.9438	0	0	0	0	0	1.9438	0	1.9438	0.4320	0	3.8877	0.8639	4.1037	2.1598	7.1274	0.2160	0.6479	0	1.5119	1.5119	0.2160	1.5119	0.8639	0	0.4320	0.2160	0.4320	1.0799	0.2160	0	0	0	0.2160	0	0.2160	0	0	0.2160	0	0	0.2160	0.2160	0.4320	0.2160
English_In_Mind_4_Informative_0003.txt	E	935	4.4781	0.532500	0	0	0.4278	6.0963	0.1070	0.1070	5.0267	0.8556	0.1070	1.0695	0.2139	1.8182	0.8556	0.3209	0.8556	0.2139	0.6417	0.7487	0	9.1979	0.2139	0.5348	0.5348	1.0695	0.1070	0.4278	0	2.3529	0	5.4545	0	0.1070	26.4171	0	0.5348	0.4278	0	0.5348	10.0535	1.8182	0.4278	0.5348	0.2139	0.4278	0.3209	0	0	1.8182	0.1070	4.5989	0.3209	0.6417	0.1070	0	0	0.2139	0.4278	1.0695	0.2139	2.9947	0.3209	0	2.6738	3.5294	1.8182	3.6364	5.6684	0.2139	0.5348	0	0.4278	1.9251	0.4278	0.3209	1.0695	0	1.1765	0	0	1.6043	0.2139	0.3209	0.1070	0.5348	0.4278	0	0.5348	0	0.2139	0	0	0	0.1070	0.1070	0.5348	0.7487
English_In_Mind_4_Informative_0004.txt	E	604	4.1970	0.547500	0	0.1656	1.4901	5.4636	0.1656	0.1656	7.2848	1.3245	0.1656	0.4967	0	2.3179	1.3245	0	0.6623	0.1656	0.8278	0.9934	0.1656	4.8013	0.3311	1.8212	0	0.6623	0	0.1656	0	1.6556	0	3.4768	0	0	21.0265	0	1.3245	0	0	0.6623	8.7748	1.3245	0	0.1656	0.4967	0.8278	0.4967	0	0	1.6556	0.3311	5.2980	0.1656	1.1589	0	0.1656	0.1656	0.3311	0	2.9801	0.4967	8.9404	0	0	4.6358	7.4503	1.9868	1.9868	4.6358	0.3311	1.1589	0	0.9934	1.8212	0	1.8212	0.4967	0	0.6623	0	0.1656	1.4901	0.3311	0.9934	0	0	0	0	0	0.6623	0.3311	0.1656	0	0	0.3311	0	0.1656	1.4901
English_In_Mind_4_Informative_0005.txt	E	797	4.4843	0.507500	0	0.2509	0.1255	4.7679	0	0	5.1443	1.6311	0.5019	0.8783	0	1.8821	0.6274	0.1255	0.2509	0.1255	0.6274	0.3764	0	8.5320	0.5019	0.7528	0.2509	1.0038	0	0.5019	0	1.1292	0.1255	4.5169	0	0	27.1016	0	2.3839	0	0	0.8783	9.7867	0.8783	0.7528	0.3764	1.0038	0.3764	2.0075	0	0	1.0038	0.1255	3.1368	0.1255	0	0	0.1255	0.1255	0.5019	0.6274	2.8858	0.2509	2.0075	0.3764	0	5.6462	4.1405	1.7566	4.1405	3.5132	0.8783	0.3764	0	0.8783	1.6311	0	0.3764	1.6311	0.1255	2.1330	0.1255	0	1.7566	0.2509	0	0.6274	0	0.2509	0	0.2509	0.3764	0.2509	0	0	0	0.3764	0	0.1255	0.1255
English_In_Mind_4_Informative_0006.txt	E	555	4.5081	0.497500	0	0	0	5.7658	0.1802	0.3604	4.5045	1.4414	0.7207	0.3604	0.1802	2.5225	0.7207	0.1802	0.1802	0.1802	0.5405	0	0	7.9279	0	0.5405	0	0.3604	0	0.3604	0	2.1622	0	4.1441	0	0.5405	26.4865	0	2.1622	0.1802	0	0.1802	12.0721	0.3604	0	0.3604	0	0.3604	0.1802	0	0	1.0811	0	3.2432	0	0	0	0	0.1802	0	0.5405	1.9820	0	5.9459	0.3604	0	3.2432	8.6486	0.9009	6.4865	1.9820	0.1802	0.9009	0	0.1802	1.2613	0.3604	0.1802	2.8829	0	1.9820	0	0	1.4414	0.1802	0.3604	0.1802	0	0.5405	0	0.3604	0.1802	0	0	0	0	0.1802	0	0	0
English_In_Mind_4_Informative_0007.txt	E	473	4.4334	0.565000	0	0.2114	2.5370	5.2854	0	0	6.3425	0.6342	0	0	0	2.5370	1.0571	0	0.6342	0	0.2114	0.2114	0	4.8626	0	1.6913	0.4228	2.5370	0	0.4228	0	0.4228	0.2114	4.4397	0	0	21.7759	0	1.4799	0.2114	0	0.8457	7.3996	1.4799	1.2685	0.6342	0.6342	1.6913	0.8457	0	0	0.6342	0.8457	4.2283	0.4228	1.2685	0	0	0	0.2114	0.4228	4.8626	0	5.0740	0	0	7.6110	3.1712	1.4799	2.5370	7.8224	0	0.8457	0	0.8457	2.5370	0	2.3256	1.0571	0.2114	0.4228	0	0	2.3256	0.4228	1.4799	0	0	0.2114	0	0	0.2114	0.6342	0.4228	0	0	0.2114	0	0	2.5370
English_In_Mind_4_Informative_0008.txt	E	928	4.4181	0.527500	0	0	1.7241	3.8793	0.2155	0.2155	5.2802	0.5388	0.3233	0.5388	0.1078	1.9397	1.2931	0	0	0.3233	0.9698	0.3233	0	7.0043	0.1078	1.2931	0.1078	1.1853	1.1853	0.4310	0.1078	1.4009	0	6.3578	0	0	22.0905	0	1.8319	0.1078	0	0.1078	10.2371	1.6164	0.5388	1.0776	0.7543	0.5388	0.1078	0	0	0.6466	0.3233	5.4957	0.2155	1.9397	0.1078	0.1078	0.1078	0.4310	0.6466	2.6940	0.1078	3.1250	0.1078	0.1078	5.2802	3.8793	1.2931	2.9095	4.7414	0.2155	0.8621	0	0.8621	1.7241	0.2155	1.0776	0.5388	0.1078	0.5388	0	0	1.4009	0.3233	0.8621	0.2155	0.1078	0.3233	0	0.2155	0.2155	0.3233	0	0	0	0.4310	0.3233	0.2155	1.5086
English_In_Mind_4_Informative_0009.txt	E	535	4.8374	0.572500	0	0	2.4299	8.7850	0.7477	0.7477	4.4860	1.3084	0.1869	1.4953	0	1.4953	0.9346	0.1869	0	1.3084	0.7477	0.5607	0	9.9065	0.3738	0.7477	0.7477	0	1.1215	0.3738	0.1869	1.1215	0	7.8505	0	0	26.1682	0	1.8692	0.1869	0	0.3738	12.3364	2.6168	0.1869	1.1215	0	0.3738	0.1869	0	0	0.9346	0.1869	2.8037	0	0.1869	0	0.3738	0.1869	0.1869	0.3738	1.3084	0.1869	0.3738	0.3738	0	3.3645	2.9907	1.1215	5.0467	4.1121	0	0.1869	0	0.5607	1.6822	0.3738	0.3738	2.0561	0.5607	0.1869	0	0.1869	1.3084	0	0.1869	0	0	0.1869	0	0.5607	0	0	0	0	0	0	0	0.1869	2.2430
English_In_Mind_4_Informative_0010.txt	E	984	4.6392	0.527500	0	0	0.3049	5.9959	0.1016	0.1016	5.4878	1.4228	0.2033	0.9146	0.4065	1.7276	0.8130	0.2033	0.3049	0.1016	0.3049	0.2033	0.1016	7.4187	0	1.5244	0.4065	1.6260	0	0.1016	0	1.6260	0.1016	4.8780	0	0.8130	26.4228	0	2.4390	0.2033	0	0.4065	11.3821	0.8130	0.1016	0.6098	0.7114	0.7114	0.3049	0	0	1.0163	0.1016	3.7602	0.2033	0.2033	0.1016	0	0.2033	0.3049	0.1016	2.9472	0	3.7602	0	0	5.5894	1.9309	1.3211	2.2358	5.9959	0	1.4228	0	1.4228	1.3211	0.5081	0.8130	0.5081	0	0.7114	0	0	1.2195	0.3049	0.5081	0	0.1016	0.4065	0	0.7114	0.5081	0.1016	0.2033	0	0	0.5081	0	0.3049	0.5081
English_In_Mind_4_Informative_0011.txt	E	492	4.3028	0.520000	0	0	0.8130	3.2520	0	0	4.2683	1.4228	0	0.2033	0	1.6260	1.2195	0	0.4065	0	1.4228	0.8130	0	10.1626	0.2033	1.4228	0	0.8130	0	0	0	1.4228	0	5.6911	0	0.2033	27.0325	0	0.8130	0	0	0.2033	9.1463	1.6260	0.6098	0.4065	0.6098	0.4065	0.6098	0	0	0.6098	0.2033	4.0650	0.2033	1.0163	0	0.2033	0	0.4065	0.2033	2.6423	0	3.6585	0	0	4.4715	6.5041	1.4228	2.8455	3.2520	0	1.4228	0	0.4065	1.4228	0.2033	1.0163	0.6098	0.2033	1.0163	0	0.2033	2.0325	0	0.4065	0	0.4065	0	0	0.4065	0.2033	0	0.2033	0	0	0.2033	0	0.4065	1.0163
English_In_Mind_4_Informative_0012.txt	E	531	3.9642	0.502500	0	0	0.5650	7.5330	0.1883	0.1883	5.0847	1.6949	0	0.9416	0	3.0132	0.9416	0.1883	0.5650	0.1883	0.1883	0.5650	0	10.5461	0.3766	0.7533	0.5650	2.2599	0	0	0.1883	2.6365	0	7.1563	0	0	20.1507	0	0.5650	0	0	0.1883	9.4162	2.2599	2.0716	0.5650	0.1883	1.6949	0.5650	0	0	0.5650	0	4.8964	0	0.5650	0	0	0.1883	0	0.1883	2.8249	0	3.9548	0.1883	0	3.3898	5.0847	2.0716	1.3183	5.0847	0	0.3766	0	0.7533	2.6365	0	2.0716	0	0	1.1299	0	0.1883	2.8249	0.1883	0.1883	0	0	0.3766	0	0	0.1883	0.1883	0	0	0	0	0	0.1883	0.1883
English_In_Mind_4_Informative_0013.txt	E	622	4.6013	0.517500	0	0	0.1608	4.3408	0	0	4.1801	0.6431	0.4823	0.8039	0.1608	1.2862	0.3215	0.1608	0	0.1608	1.7685	0.3215	0	9.4855	0.6431	0.1608	0.1608	0.3215	0	0.4823	0	1.9293	0	5.4662	0	0	23.4727	0	1.4469	0.3215	0	0.4823	9.8071	0.8039	0	0.1608	0.4823	0.3215	0.1608	0	0	0.6431	0	4.5016	0.3215	0.1608	0	0	0	0.8039	0.6431	2.5723	0.4823	6.9132	0.1608	0	3.8585	4.0193	1.2862	2.7331	7.3955	0.8039	0.6431	0	0.8039	1.1254	0.1608	0.3215	1.7685	0	0.6431	0	0.1608	2.7331	0.1608	0.1608	0.4823	0	0.3215	0	0	0.1608	0	0	0	0	0.3215	0.1608	0.1608	0.1608
English_In_Mind_4_Informative_0014.txt	E	670	4.8567	0.532500	0	0	0.2985	5.9701	0.4478	0.4478	5.5224	0.7463	0.2985	0.8955	0.2985	2.6866	0.4478	0.2985	0.2985	0.4478	0.5970	0.4478	0.1493	6.8657	0.2985	0.5970	0.8955	1.1940	0	0.7463	0	1.3433	0	7.0149	0	0	24.0299	0	1.7910	0	0	0.8955	11.1940	0.8955	0.1493	0.5970	0	0.8955	0	0	0	1.0448	0	5.2239	0	0.4478	0	0	0	0	1.0448	1.3433	0.4478	1.6418	0.2985	0	2.8358	4.1791	2.2388	3.7313	7.0149	0.5970	0.2985	0	0.8955	1.9403	0	0.2985	1.6418	0.2985	1.3433	0	0.2985	1.3433	0	0.1493	0.1493	0	0.5970	0	0.8955	0.1493	0	0	0.1493	0	0.2985	0.1493	0.1493	0.2985
English_In_Mind_4_Informative_0015.txt	E	778	4.4447	0.560000	0	0.3856	1.0283	5.6555	0.2571	0.2571	6.5553	1.1568	0.2571	0.7712	0.5141	1.6710	0.5141	0	0	0.2571	0.5141	0.8997	0	7.5835	0.2571	1.4139	0.2571	0.1285	0	0.7712	0	1.2853	0	5.9126	0	0.1285	24.9357	0	0.7712	0.2571	0	1.0283	9.1260	1.5424	0.1285	0.8997	0.7712	0.8997	0.1285	0	0	0.5141	0.5141	2.8278	0.3856	2.0566	0	0.3856	0	0.5141	0.3856	2.5707	0.1285	5.3985	0.1285	0	5.3985	1.6710	2.1851	0.8997	8.8689	0.2571	1.0283	0	0.8997	1.5424	0	1.6710	0.1285	0	0.3856	0	0.1285	2.4422	0.7712	0.8997	0	0	0.3856	0	0	0.1285	0.7712	0.1285	0.1285	0	0.2571	0	0.2571	1.0283
English_In_Mind_4_Instructional_0001.txt	E	749	4.3431	0.400000	0	0	0.1335	0.9346	1.4686	1.4686	11.2150	0.4005	0	0.9346	0	2.8037	1.2016	0	0	0	1.0681	0.2670	0	12.0160	0	0.5340	0	0.1335	0	0.4005	0	0.9346	0	7.0761	0	0.2670	26.8358	0	1.2016	0.1335	0	0.9346	8.2777	1.2016	0	0.9346	0.6676	0.4005	0.1335	0	0	0.6676	0	2.8037	0	1.0681	0	0	0.2670	0	1.0681	1.8692	0.2670	1.7356	0.1335	0	10.1469	1.0681	0.8011	1.7356	5.7410	1.6021	0.9346	0	0.1335	1.2016	0.1335	0.1335	0.8011	0	0.1335	0.1335	0	1.7356	0.4005	1.0681	0	0	0.1335	0	0.1335	0.4005	0.2670	0.5340	0.1335	0	0.1335	0	0.1335	0.2670
English_In_Mind_4_Instructional_0002.txt	E	805	4.3640	0.455000	0	0	0	0.8696	0.4969	0.4969	11.6770	0.9938	0	0.1242	0	2.4845	1.1180	0	0.2484	0	0.6211	0.1242	0	10.9317	0	0.1242	0.1242	0.2484	0.6211	0.7453	0	1.4907	0	4.9689	0	0	24.5963	0	1.8634	0	0	0.8696	10.4348	0.7453	0.2484	0.7453	0.4969	0.2484	0.1242	0.1242	0	0.7453	0.4969	1.9876	0.1242	4.4720	0.1242	0.1242	0.1242	0	0.4969	1.8634	0	1.9876	0	0	11.0559	1.2422	0.7453	1.2422	5.2174	1.2422	2.3602	0	0.3727	0.8696	0.2484	0.2484	0	0.1242	0.2484	0	0	2.9814	0.4969	1.3665	0	0	0	0	0.1242	0.2484	0.2484	0	0.1242	0	0	0.4969	0.3727	0
English_In_Mind_4_Instructional_0003.txt	E	726	4.3678	0.480000	0	0	0.1377	1.1019	0.8264	0.5510	11.7080	1.7906	0	0.2755	0	1.9284	1.5152	0	0.1377	0	0.9642	0.1377	0	11.8457	0	0.9642	0.1377	0.8264	0.5510	0.5510	0	0.8264	0	4.8209	0.1377	0	28.6501	0	2.0661	0	0	0.5510	10.7438	0.4132	0	0.6887	0.8264	0.2755	0.1377	0	0	0.8264	0.5510	3.0303	0.1377	2.4793	0	0	0	0.1377	0.5510	1.9284	0	1.5152	0.1377	0	10.1928	0.5510	0.6887	1.2397	4.6832	0.5510	1.1019	0	0.5510	0.8264	0	0.4132	0.2755	0	0	0	0	1.3774	0.5510	2.4793	0	0	0	0	0.2755	0.4132	0	0	0	0	0	0	0.4132	0.2755
English_In_Mind_4_Instructional_0004.txt	E	878	4.1333	0.465000	0	0	0.1139	0.6834	1.4806	1.0251	10.7062	0.9112	0	0.3417	0	1.7084	0.7973	0	0.2278	0	0.7973	0.3417	0	11.8451	0.1139	0.4556	0.2278	0.4556	0.9112	0.3417	0	1.0251	0	3.4169	0	0.2278	22.7790	0	1.4806	0	0	0.1139	10.1367	0.9112	0.6834	1.1390	0.3417	0.5695	0.9112	0	0	0.9112	0.4556	3.3030	0	4.5558	0.7973	0	0	0.1139	0.7973	2.1640	0	1.5945	0.1139	0	10.1367	1.0251	1.1390	1.1390	5.9226	1.0251	2.1640	0	0.6834	1.3667	0	0.5695	0	0.1139	0.2278	0	0.2278	3.3030	0.1139	2.1640	0	0	0.2278	0	0.1139	0.5695	0.9112	0.3417	0.3417	0	0.1139	0.1139	0	0.1139
English_In_Mind_4_Instructional_0005.txt	E	763	4.3394	0.442500	0	0.1311	0	1.0485	0.7864	0.6553	11.6645	0.7864	0	0.1311	0	3.1455	0.6553	0	0.2621	0	0.9174	0	0	11.4024	0	0.1311	0	0	1.0485	0.5242	0	1.1796	0	5.3735	0.3932	0	24.1153	0	2.2280	0	0	0.3932	11.0092	0.2621	0	0.6553	0.5242	0	0.5242	0	0	0.5242	0	3.4076	0	3.6697	0.1311	0	0	0	0.6553	2.0970	0	1.7038	0	0	10.4849	1.5727	1.4417	1.5727	4.5872	1.3106	2.0970	0	0.3932	1.1796	0.1311	0.2621	0.5242	0.1311	0.3932	0	0.2621	2.2280	0.9174	0.9174	0	0	0	0	0.7864	0.5242	0.1311	0.1311	0	0	0	0	0.1311	0
English_In_Mind_4_Instructional_0006.txt	E	783	4.3423	0.525000	0	0	0.1277	2.4266	0.7663	0.6386	10.7280	0.8940	0.1277	0.3831	0	1.9157	1.0217	0	0.2554	0	0.7663	0.1277	0	11.7497	0	0.2554	0.1277	0.2554	0	0.3831	0	1.1494	0	5.8748	0	0	29.7573	0	1.1494	0	0	0.7663	9.5785	0.7663	0.5109	0.5109	0.7663	0.2554	0.2554	0	0	1.4049	0.1277	2.9374	0.2554	2.5543	0.2554	0.2554	0	0	0.6386	1.6603	0.1277	1.6603	0	0	9.5785	0.5109	1.7880	0.6386	5.3640	0.8940	1.1494	0	0.2554	0.6386	0	0.1277	0	0.1277	0.2554	0	0.5109	2.6820	0	1.6603	0.1277	0	0	0	0.3831	0.5109	0	0.2554	0.1277	0	0	0	0	0.1277
English_In_Mind_4_Instructional_0007.txt	E	772	4.5091	0.447500	0	0	0.2591	1.1658	0.2591	0.2591	11.2694	1.4249	0	0.2591	0	1.8135	0.5181	0	0.1295	0	0.6477	0.1295	0	14.1192	0	0.2591	0	0	1.2953	0.1295	0	2.4611	0	4.4041	0	0	24.8705	0	2.7202	0	0	0.2591	10.7513	0.3886	0	0.3886	0.5181	0.2591	0.3886	0	0	0.9067	0.5181	3.2383	0	4.0155	0	0	0	0.2591	0.7772	1.6839	0.1295	0.7772	0	0	10.4922	1.0363	1.0363	1.5544	4.7927	0.6477	1.4249	0	0.5181	0.5181	0	0.1295	0.2591	0	0.5181	0.1295	0.2591	3.2383	0.6477	1.0363	0	0	0.1295	0	0.1295	0.6477	0	0.2591	0.1295	0	0	0.1295	0.1295	0.5181
English_In_Mind_4_Instructional_0008.txt	E	807	4.4052	0.442500	0	0	0.1239	1.3631	1.2392	1.1152	11.0285	0.6196	0.1239	0.2478	0	1.4870	1.6109	0	0.3717	0	0.4957	0.1239	0	10.9046	0.1239	0.7435	0.6196	0.1239	0.7435	0.4957	0	0.9913	0	6.1958	0	0	25.1549	0	1.3631	0	0	0.3717	10.1611	0.4957	0.6196	0.7435	0.3717	0.3717	0	0	0	2.2305	0.1239	3.5936	0	3.3457	0.8674	0	0	0.2478	0.7435	1.6109	0	1.6109	0	0	9.0458	1.1152	1.7348	0.7435	5.8240	0.8674	0.8674	0	0.7435	1.3631	0	0.4957	0.2478	0	0.1239	0	0.2478	2.6022	0.6196	1.2392	0.1239	0.1239	0	0	0.3717	0.3717	0	0	0	0	0.1239	0.1239	0.1239	0.4957
English_In_Mind_4_Instructional_0009.txt	E	704	4.4276	0.452500	0	0	0.4261	1.2784	0.7102	0.9943	11.2216	1.4205	0	0.2841	0	1.8466	1.4205	0	0.4261	0	0.8523	0.1420	0	10.0852	0.1420	0.2841	0.2841	0.4261	0.2841	0.5682	0	1.1364	0	5.9659	0.2841	0	24.0057	0	1.8466	0	0	0.5682	10.3693	0.5682	0	0.7102	0.1420	0.4261	0.7102	0	0	0.9943	0.1420	4.2614	0.1420	3.1250	0.7102	0.1420	0	0	0.5682	1.4205	0	0.7102	0.2841	0	10.3693	0.9943	1.5625	1.8466	4.6875	1.4205	2.2727	0	0.7102	1.4205	0.1420	0	0.4261	0.2841	0.2841	0	0	2.6989	0.5682	1.1364	0	0	0.1420	0	0.4261	0.9943	0.1420	0.4261	0.2841	0	0.1420	0.2841	0.5682	0.4261
English_In_Mind_4_Instructional_0010.txt	E	806	4.3449	0.480000	0	0	0.6203	1.9851	0.1241	0.6203	11.7866	1.9851	0	0.4963	0	0.8685	1.6129	0	0.2481	0	0.7444	0	0	10.5459	0	0.4963	0.1241	0	1.2407	0.3722	0	0.8685	0	4.0943	0	0.2481	26.0546	0	2.3573	0	0	0.6203	9.6774	0.4963	0.2481	0.2481	0.4963	0.1241	0.4963	0	0	0.9926	0	5.2109	0.1241	3.7221	0.8685	0	0	0.1241	0.4963	1.4888	0.1241	2.1092	0	0	9.1811	2.4814	1.4888	1.1166	4.7146	0.7444	1.6129	0	1.1166	1.1166	0	0.3722	0.1241	0	0.4963	0	0.4963	2.8536	0.3722	1.1166	0	0	0	0	0.6203	0.4963	0.2481	0.1241	0.2481	0	0	0.1241	0.3722	0.4963
English_In_Mind_4_Instructional_0011.txt	E	799	4.2203	0.477500	0	0	0.2503	3.1289	0.8761	0.6258	10.1377	2.6283	0.2503	0.2503	0	3.1289	2.7534	0	0.3755	0.2503	0.6258	0.2503	0	11.8899	0.2503	0	0.3755	0.2503	1.0013	0.5006	0.1252	1.3767	0	4.0050	0.1252	0.5006	29.2866	0	2.1277	0	0	0.2503	9.5119	0.2503	0	0.3755	0.1252	0.2503	0.1252	0	0	1.3767	0	3.2541	0	3.7547	0.1252	0	0	0.1252	0.3755	1.1264	0	1.1264	0	0	9.3867	1.2516	0.8761	0.8761	3.6295	0.5006	0.7509	0	0.6258	0.6258	0	0.3755	0.2503	0	0	0	0.3755	1.2516	0.1252	1.7522	0	0	0.1252	0	0.1252	0.3755	0.1252	0.1252	0.2503	0	0	0	0	0.2503
English_In_Mind_4_Instructional_0012.txt	E	775	4.5303	0.432500	0	0	0	0.9032	0.3871	0.3871	10.5806	1.1613	0.1290	0	0	2.0645	1.0323	0	0	0.1290	0.6452	0	0	12.2581	0	0.5161	0	1.0323	0	0.2581	0	1.4194	0	5.4194	0	0	24.9032	0	2.0645	0.1290	0	0.3871	10.0645	0.7742	0.1290	0.5161	0.5161	0.6452	0.1290	0	0	0.9032	0	3.0968	0.1290	3.3548	0.1290	0	0	0.3871	0.3871	2.0645	0	1.0323	0.1290	0	10.7097	3.0968	1.4194	0.7742	4.5161	0.7742	0.3871	0	1.6774	1.0323	0	1.5484	0.2581	0	0.2581	0	0.1290	2.1935	0.3871	1.4194	0	0	0	0	0.2581	0.2581	0.1290	0	0	0	0	0.1290	0.3871	0
English_In_Mind_4_Instructional_0013.txt	E	778	4.2596	0.442500	0	0	0	0.7712	1.6710	1.5424	12.5964	1.2853	0.1285	0.2571	0	2.0566	1.9280	0	0.5141	0	0.6427	0.2571	0.1285	12.2108	0	0.7712	0.1285	0	1.0283	0.2571	0	1.1568	0	4.1131	0	0	27.7635	0	2.1851	0	0	1.2853	10.5398	0.8997	0.2571	0.2571	0	0.1285	0.5141	0	0	1.2853	0	3.9846	0	3.7275	0	0	0	0	0.7712	1.4139	0	0.6427	0.2571	0	11.1825	0.2571	0.8997	0.6427	3.5990	1.2853	0.2571	0	0.3856	0.3856	0	0	0.2571	0.1285	0.1285	0	0.1285	2.3136	0.2571	1.2853	0.1285	0	0.1285	0	0.1285	0.5141	0.2571	0.2571	0	0	0	0	0.1285	0
