Filename	AMP	ANDC	AWL	CAUS	CONC	COND	CONJ	DEMO	DEMP	DPAR	DWNT	EMPH	EX	FPP1	GER	HDG	INPR	JJ	NEMD	NN	NOMZ	OSUB	PHC	PIN	PIT	PLACE	POMD	PRED	PRMD	RB	SPP2	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	TTR	VBD	VPRT	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	Underused	Overused
Teen_Kids_News_10405210_its-about-time-you-knew-exactly-where-vanilla-and-chocolate-come-from.txt	1.4508	0.7481	0.6796	-0.6471	-0.6250	-1.1364	-0.7500	-1.9719	-0.2842	-0.5217	2.7950	-1.1148	-0.3233	-1.0421	-0.1389	-0.4615	-0.7000	2.0216	-1.0000	2.5204	-0.9325	-0.9091	4.1344	-0.1458	0.8283	0.5159	-1.6571	0.6815	-1.3333	-0.8772	-0.6001	-1.0625	-0.5000	-1.1379	-0.5611	-1.7939	-0.7273	-0.8255	-0.5000	1.1346	-0.4142	-0.2368	-1.3934	-0.2537	5.6085	-0.6388	1.2423	-0.2500	-1.3427	-0.6364	-0.5882	-1.4196	-0.8571	-1.4259	3.7950	0.8180	1.6836	0.0000	-0.7407	0.6303	-0.3615	-0.6000	-0.8235	-0.3333	2.1860	0.2374	0.9089		DWNT JJ NN PHC [BYPA] [SERE] [WHSUB]
TeenVogue_10408664_nancy-pelosi-alexandria-ocasio-cortez-trump-impeachment-rolling-stone-cover.txt	-0.5692	2.8735	0.0366	0.0706	-0.6250	1.6355	0.0125	-0.3245	0.3121	-0.5217	-0.4875	1.4036	-0.5444	-0.0609	1.3671	-0.4615	-0.7000	-1.2827	-0.4190	0.9246	0.3118	-0.9091	1.9026	-1.3736	1.4693	-0.9118	0.4334	4.2900	-0.4621	-1.7872	0.2547	-1.0625	-0.5000	0.9648	-0.4403	1.9125	2.5991	0.8933	1.0250	1.1827	0.2855	-0.0965	1.8052	-0.0264	-0.6154	0.7822	-0.9002	-0.2500	0.2223	-0.6364	0.1294	-0.6754	-0.5086	1.9617	2.8000	-0.8000	-1.2244	0.0000	-0.2889	-0.1487	0.1363	0.6200	-0.8235	-0.3333	-0.4400	-0.8065	-0.8889		ANDC PRED TOBJ [SERE]
Science_for_students_10066526_sinking-city.txt	-0.4131	-0.2600	0.6850	-0.6471	-0.6250	-1.1364	1.2825	-1.5829	-0.6196	-0.5217	-1.2500	1.9843	0.5844	-0.9175	0.2974	-0.4615	-0.7000	-0.0286	-1.0000	2.5118	1.3281	0.5691	3.5585	-0.3814	0.6104	0.0447	-0.2634	-0.5569	-0.5590	-1.7872	-0.3639	-1.0625	-0.5000	0.5441	-1.0211	0.8236	2.2291	-0.8230	5.5975	0.7981	-0.4633	-0.2743	-0.5938	-1.7808	-0.6154	-0.2887	-0.9618	7.8800	0.8477	0.8418	-0.5882	-0.0110	-0.8571	-0.2215	20.0750	-0.8000	-1.5496	0.0000	-0.7407	0.1135	0.4337	-0.6000	-0.8235	-0.3333	-0.2370	0.2426	-0.8889		NN PHC TOBJ TSUB [PASTP] [SERE]
History_kids_10380713_plague.txt	-0.3731	0.3240	-0.2271	-0.1382	3.7000	-1.1364	0.3312	0.1145	-0.0573	-0.5217	-0.1688	0.1476	1.6611	-1.0421	-0.2487	-0.4615	-0.7000	-1.2962	-1.0000	1.2962	-0.7211	1.4500	0.3426	0.0430	0.1332	0.8691	-0.9157	1.8523	1.9621	-1.2697	-0.7174	0.5594	-0.5000	-0.5414	0.7386	-0.3436	-0.7273	-0.7522	4.9062	-0.8846	0.7582	-1.2061	0.0248	-0.9757	1.3808	-0.4468	0.3805	-0.2500	-0.8221	-0.6364	-0.0794	-1.0654	-0.8571	-0.7852	-0.2500	1.7950	-1.5080	1.0380	-0.1000	-0.9355	-0.1232	1.1300	-0.8235	-0.3333	1.1125	0.0306	-0.4083		CONC TSUB
Ducksters_10398091_j_edgar_hooverphp.txt	-1.0385	0.2685	0.7507	0.2041	-0.6250	-1.1364	-0.7500	0.3993	-0.9583	-0.5217	-1.2500	-0.8110	-1.2222	-1.0421	-0.6995	-0.4615	-0.7000	-0.7654	-1.0000	3.8730	0.9295	0.4064	1.4207	0.2646	-1.4507	-0.4862	-1.2437	-1.2512	-1.3333	-2.9050	-0.6125	-1.0625	-0.5000	-1.1379	-0.2451	0.6987	1.9036	1.3082	1.3087	-0.6923	1.6324	-2.0543	-0.9190	-1.9126	-0.6154	-0.6480	1.1767	-0.2500	0.0160	-0.6364	-0.5882	-0.7567	-0.4437	-0.6219	-0.2500	-0.8000	-2.2000	0.0000	-0.2048	-0.0019	-0.7561	0.8470	0.0276	-0.3333	-1.0500	-0.3397	-0.0850	RB VPRT [SPAU]	NN
WhyFiles_10062318.txt	0.1612	0.5785	1.2526	-0.0353	-0.6250	-0.1914	0.5494	0.8605	0.1246	-0.5217	0.0494	0.4800	-0.0672	-0.8430	-0.7479	0.3385	-0.7000	1.7476	-1.0000	2.7552	1.3612	0.9809	2.9759	0.1514	-1.0114	0.3112	1.6100	1.3908	-0.8383	-1.7782	-0.5667	-1.0625	-0.5000	0.2959	-0.5946	-1.5470	0.2182	-1.0055	5.9975	0.8462	-0.7378	-0.6591	-0.7118	-1.2282	2.5831	-0.5023	-0.9820	4.9475	-1.2540	-0.6364	2.4694	-0.4313	-0.5600	0.6917	12.7450	-0.8000	-0.9524	0.0000	-0.7407	-0.9355	-0.5024	0.4400	-0.8235	-0.3333	-0.5300	-0.8065	0.8439		NN PHC TSUB [BYPA] [PASTP] [PRESP] [SERE]
Science_for_students_10065739_accidental-experiment-your-bird-feeder.txt	-1.0385	0.0517	0.5876	0.4700	-0.6250	1.4536	0.4369	-0.3221	-0.1669	-0.5217	-0.6562	0.5350	0.3606	-0.9330	0.1571	-0.4615	0.2495	0.5598	-0.5476	1.5188	0.1349	1.6809	2.2581	-0.6489	-0.1131	0.4847	2.9554	0.3838	-0.4288	-1.2452	0.1772	0.1244	-0.5000	0.4993	-0.6717	1.0702	0.1364	-0.1049	3.0612	0.6538	-0.4756	-0.3549	-0.3036	-1.1796	-0.6154	-0.2152	-0.1595	2.1250	-0.7408	1.9536	0.5288	0.0042	-0.5857	-0.0191	4.4975	1.0990	-0.6804	0.0000	-0.7407	0.5961	-0.2929	2.2490	-0.2647	-0.3333	-0.1005	-0.5000	0.6939		PHC POMD TSUB [PASTP] [SERE] [WHCL]
Quatr_us_10390994_algonquin.txt	0.2588	1.5217	0.9085	0.3447	-0.6250	-1.1364	-0.7500	-1.9557	-0.9583	0.2113	-0.1963	0.9090	-1.2222	-0.9775	-0.9545	-0.4615	-0.7000	0.0004	-1.0000	5.2089	-1.1477	-0.9091	3.7374	-0.3005	-0.9756	3.0562	-1.1754	1.4354	-0.9319	-2.5775	-0.5952	-1.0625	-0.5000	-0.5566	-0.5220	0.3505	2.3391	0.1701	-0.5000	-0.8365	1.3990	-2.1670	-1.3934	-1.2039	-0.6154	-0.7258	-1.1991	-0.2500	-1.0052	-0.6364	0.4035	-0.9200	-0.8571	-1.4259	-0.2500	-0.8000	-1.5256	0.0000	-0.1163	0.1526	-0.3449	1.0860	-0.8235	-0.3333	-1.0500	-0.2626	0.0478	RB VPRT	NN PHC PLACE TOBJ
Science_Tech_Kinds_NZ_10382368_weird.txt	-1.0385	-0.9375	0.4916	1.1465	-0.6250	0.2495	-0.7500	1.6352	-0.9583	-0.5217	2.5612	2.1295	2.1656	-0.9253	-1.4411	-0.4615	-0.7000	1.8796	-1.0000	2.8515	0.1001	1.8627	4.9511	-0.2693	0.2669	-0.4635	0.9560	-1.2215	-0.9705	-1.3021	0.8291	-1.0625	-0.5000	-1.1379	-1.0503	-1.5718	-0.7273	-1.1256	5.2162	-0.6442	-1.2188	0.0457	0.1059	-2.6580	0.5569	-0.1521	-0.0688	-0.2500	-1.0675	-0.6364	-0.5882	0.7611	0.0140	-1.1437	-0.2500	-0.8000	-1.5904	0.0000	-0.1763	-0.4439	-0.0124	3.9730	-0.8235	-0.3333	-1.0500	0.6687	3.3456	[BEMA]	DWNT EMPH EX NN PHC TSUB [WHCL] [WZPRES]
Science_for_students_10066236_teens-invent-way-keep-floodwaters-out-subways.txt	-0.2281	0.3796	0.9391	-0.6471	-0.6250	-1.1364	-0.7500	0.4026	-0.0802	0.3943	0.7256	0.7581	-1.2222	-1.0421	1.4855	-0.4615	-0.7000	0.1343	0.5052	3.4544	0.4475	1.0064	3.8144	0.0056	0.3303	2.1874	-0.1517	1.0292	0.1719	-1.9311	-0.7174	-0.4038	1.2567	-1.1379	-0.8837	0.3500	-0.7273	-0.8137	2.1338	1.5192	-0.7645	-0.6678	-0.7025	-1.2042	-0.6154	-0.3859	-0.3370	18.1900	-0.6406	-0.6364	0.0318	-1.5282	-0.8571	-0.4502	5.0175	-0.8000	-1.7784	0.4216	0.0396	0.4242	-0.4990	-0.6000	-0.8235	-0.3333	-0.5230	0.5532	-0.8889		NN PHC PLACE TSUB [PASTP] [SERE]
Teen_Kids_News_10405006_average-american-15-pounds-heavier-than-20-years-ago.txt	-1.0385	-0.0225	0.3971	1.0753	1.2050	-0.4709	-0.7500	0.0831	-0.0433	-0.5217	-0.3350	0.5917	2.8450	-0.7616	-1.0716	0.6646	-0.7000	1.0546	-1.0000	2.4972	0.1432	3.0836	3.6211	0.3763	0.1990	0.3800	-0.8206	2.1342	0.7583	-1.9803	-0.7174	-0.1475	-0.5000	-0.1283	-0.6491	-1.0920	-0.7273	-0.7432	1.3300	1.0385	-0.0187	-0.7286	-0.6734	-0.0507	-0.6154	-0.0961	-0.5671	3.4100	-0.8092	-0.6364	1.1341	-0.8861	-0.0206	1.8278	-0.2500	-0.8000	0.7284	0.0000	-0.7407	0.9539	-0.0420	-0.6000	-0.8235	-0.3333	-0.3180	0.1381	-0.0756		EX NN OSUB PHC PRED [PASTP]
TweenTribute_10051492_would-you-let-robot-operate-you.txt	-0.0681	-0.2367	0.8947	0.8371	-0.6250	1.1573	0.3012	-0.5550	-0.6079	0.2096	-1.2500	0.3021	0.6467	-0.5588	0.1497	0.8323	-0.2795	0.5291	-0.5995	2.6315	-0.6226	1.3845	0.6096	-0.9068	0.6815	-0.4171	3.6294	2.0742	0.4688	-1.6724	-0.5346	-0.5369	-0.5000	-0.5579	-0.5246	0.9437	1.5664	-0.8429	3.7050	2.0962	-0.5444	-0.7450	0.8126	-1.5624	-0.6154	-0.1380	-0.1803	-0.2500	-0.8452	-0.6364	-0.0935	-0.1942	1.0651	-0.1800	-0.2500	-0.8000	-1.1908	0.0000	-0.4293	-0.1216	0.0644	-0.6000	-0.8235	-0.3333	-0.2090	1.0926	0.9800		NN POMD PRED TSUB TTR
TeenVogue_10407882_bts-movie-burn-the-stage-movie.txt	-1.0385	0.6308	0.2807	-0.6471	-0.6250	-1.1364	0.0344	0.3314	0.3487	-0.5217	0.3181	-0.6038	0.8689	-0.9941	-1.1818	-0.4615	-0.7000	-0.6259	-0.4024	2.2959	0.2735	4.7945	1.5289	0.0460	-0.3904	0.9335	0.1354	-0.3600	-0.4371	-1.0182	-0.5356	-0.2781	1.5917	-0.7052	-0.0517	0.2520	2.6945	1.0690	-0.5000	1.4231	-0.9476	-0.5094	-0.5707	-1.7903	-0.6154	-0.2536	-1.2644	2.8875	-1.4125	-0.6364	0.1500	0.3202	-0.8571	-0.9613	2.8875	-0.8000	-1.6980	0.5020	0.1885	-0.9355	0.1620	1.9090	-0.8235	-0.3333	-0.4225	-0.4016	4.6878		NN OSUB TOBJ [PASTP] [SERE] [WZPRES]
Factmonster_10053780_july-21.txt	-1.0385	3.1621	1.2858	0.4053	-0.6250	-1.1364	-0.7500	-2.3571	-0.9583	-0.5217	-1.2500	-1.0740	-1.2222	-0.9051	0.5118	-0.4615	0.1945	2.3854	-1.0000	4.2763	-0.0154	0.7173	1.3911	0.2980	-1.4507	-0.3856	-1.6571	-1.1196	-1.3333	-2.4059	-0.7174	-1.0625	-0.5000	-1.1379	-0.4634	-2.3412	-0.7273	0.2612	1.7362	1.8558	-0.4364	-1.5873	-1.1002	-2.4140	0.7608	-0.7258	-0.6414	8.6950	-1.6538	-0.6364	-0.5882	-1.3867	-0.8571	-1.0946	4.2225	-0.8000	-1.4844	0.0000	-0.7407	-0.3584	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.8065	2.0928	DEMO RB TO [BEMA]	ANDC JJ NN [PASTP] [SERE] [WZPRES]
Dogo_News_file10060256_geminid-showers-promise-a-stellar-show-this-week.txt	-1.0385	-0.4619	0.7420	2.0388	5.0825	-1.1364	4.9575	-1.2700	0.4685	-0.5217	-1.2500	1.7617	-1.2222	-0.7797	-0.6405	1.2946	-0.7000	0.4145	-1.0000	2.3691	-0.5892	1.1664	2.1230	-0.0359	-0.4861	3.7888	-1.0049	3.4612	0.8410	-2.0409	-0.7174	-1.0625	-0.5000	-1.1379	-0.8334	0.6009	1.3482	-0.7200	2.3537	1.2308	-1.3191	-0.3350	-1.0192	-0.5757	-0.6154	-0.6031	-0.7627	-0.2500	-1.2148	1.4391	0.7547	-1.0722	-0.8571	-1.4259	5.4575	1.4830	-1.2868	0.0000	-0.7407	-0.9355	-0.1993	-0.6000	-0.8235	-0.3333	-1.0500	-0.0700	0.3794	RB	CAUS CONC CONJ NN PHC PLACE PRED TSUB [SERE]
History_Kids_BBC_10403990_ib05s.txt	-1.0385	0.1746	1.3123	-0.6471	-0.6250	-1.1364	1.4744	-0.6626	-0.5877	-0.5217	-1.2500	0.1945	1.7433	-1.0421	1.9039	-0.4615	-0.7000	1.5036	-1.0000	4.1764	-0.2699	0.7082	3.3541	1.4641	-1.2001	-0.3885	1.3931	-0.4388	-0.9098	-2.5141	-0.5885	0.0494	-0.5000	-1.1379	-0.4689	-0.1187	-0.7273	0.1737	-0.5000	1.7596	0.0857	-2.0059	-1.1018	-2.0424	-0.6154	-0.6302	0.7023	8.6475	-1.3117	-0.6364	1.5053	-1.3886	-0.8571	-0.7669	-0.2500	0.9790	-1.4884	0.0000	-0.0819	-0.3616	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.2326	2.0767	RB VPRT [BEMA]	NN PHC [PASTP] [WZPRES]
Teen_Kids_News_10402662_twin-brother-teammates-set-to-make-nfl-history.txt	-0.6696	0.6604	-0.5956	-0.6471	0.5737	-0.2645	-0.1506	-0.7593	0.4398	-0.5217	-0.0513	0.7829	-0.6894	0.0966	-1.3374	0.2762	-0.7000	-0.9338	-0.5433	1.8782	-0.6495	4.3209	0.1611	-0.0850	-0.1003	-0.0659	0.2603	1.8800	0.2645	-1.0580	-0.5784	-1.0625	1.0983	-0.8072	-0.1160	0.4211	0.1445	0.4182	1.8975	1.1827	0.1948	-0.8397	0.3356	-0.8596	-0.6154	0.6660	0.2886	-0.2500	0.1900	0.2355	1.1035	0.2052	0.2386	0.5272	4.5450	0.1590	0.4844	0.3836	0.6796	-0.9355	0.1793	1.3180	-0.8235	-0.3333	-0.0910	-0.4971	-0.3561		OSUB [SERE]
Quatr_us_10390733_persians-iran-west-asian-historyhtm.txt	-0.0912	2.6544	0.1355	0.8018	-0.6250	-1.1364	0.7894	-0.0114	0.0679	-0.5217	-0.4800	-0.3271	2.1989	-0.8534	-1.5179	1.4331	-0.7000	-0.4774	-1.0000	2.8517	-1.1253	-0.9091	1.9337	-1.0049	-0.7569	1.6238	-0.9534	1.5081	-0.7469	-1.3482	-0.6281	-1.0625	-0.5000	-0.7131	0.9774	0.1982	-0.7273	0.7510	1.0400	-0.9327	1.5977	-1.8703	-0.3839	-0.6456	0.3323	-0.3947	-1.0814	-0.2500	-0.4696	-0.6364	0.1365	-0.7835	0.1986	-1.1978	-0.2500	-0.8000	-1.2148	0.0000	-0.2844	1.4481	-0.1554	0.6320	-0.8235	-0.3333	0.1815	-0.8065	0.4794		ANDC EX NN
Quatr_us_10390873_women-early-china-swimming-foot-bindinghtm.txt	-0.4565	2.2144	0.5957	1.1329	1.2662	0.2391	0.1956	-1.2764	-0.9583	-0.5217	2.5319	1.7419	-1.2222	-0.9842	2.1392	-0.4615	-0.7000	0.7948	-1.0000	4.0239	-0.5415	0.4664	3.2233	-0.6576	-0.5985	0.8679	-0.3603	-1.8077	-1.3333	-1.9222	-0.7174	0.8287	-0.5000	-1.1379	1.9723	0.3109	-0.7273	-0.1186	1.3912	-0.2115	1.0199	-1.7360	0.0946	-2.5012	1.7123	-0.4818	-0.3085	-0.2500	-0.7810	-0.6364	-0.5882	-1.5853	0.0074	-1.4259	-0.2500	-0.8000	-0.3844	0.0000	-0.7407	-0.9355	-0.7561	-0.6000	-0.8235	-0.3333	-0.2935	-0.8065	1.6328	[BEMA]	ANDC DWNT GER NN PHC
Factmonster_10052787_december-31.txt	-0.3127	1.8142	0.8632	-0.6471	-0.6250	-0.2786	3.9669	-1.9079	-0.9583	-0.5217	-0.0706	-1.5000	-1.2222	-1.0421	-0.8489	-0.4615	-0.7000	1.6890	-1.0000	4.3637	0.7145	-0.9091	0.1385	1.5180	-0.9192	-0.9118	-1.1180	1.0950	-0.8840	-2.5480	-0.7174	-1.0625	-0.5000	-1.1379	-0.4074	-0.3021	-0.7273	0.6837	-0.5000	1.9519	0.1705	-1.9903	-1.3934	-1.9859	-0.6154	-0.7258	-0.8827	-0.2500	-1.6538	1.0791	1.6318	-0.6422	-0.8571	-1.0765	-0.2500	-0.8000	-1.4452	0.0000	-0.7407	-0.9355	-0.7561	-0.6000	-0.8235	-0.3333	-0.1065	-0.8065	-0.8889	RB	CONJ NN
Dogo_News_file10060334_north-and-south-korea-strike-historic-promise-of-a-nuclear-free-path-to-peace.txt	-0.5027	0.8035	1.0898	-0.6471	-0.6250	-1.1364	0.1206	-1.0307	-0.3779	-0.5217	-0.3794	-0.1736	-0.4483	-0.7753	0.7234	-0.4615	-0.7000	0.1791	0.3267	3.7714	1.3262	4.1555	4.4148	0.4201	-1.0583	0.7268	-0.8611	-0.2008	0.6564	-2.5403	-0.7174	-1.0625	-0.5000	-0.6576	-1.4857	0.0750	-0.7273	-0.9575	2.9825	0.6058	-0.4028	-1.4938	-0.7085	-1.8061	1.5277	-0.7258	-0.6105	6.7150	-0.3146	-0.6364	0.2312	-1.1951	-0.4591	0.8954	10.1950	-0.8000	-0.5288	0.5572	-0.7407	0.8616	-0.4163	-0.6000	-0.8235	-0.3333	0.3430	0.5413	-0.1150	RB	NN OSUB PHC TSUB [PASTP] [SERE]
Revision_World_GCSE_10528288_industry-ledcs.txt	-0.6227	-0.7123	0.8500	-0.0112	-0.6250	-0.6450	1.2769	-0.8129	-0.2827	-0.5217	-1.2500	4.4202	0.5794	-1.0421	-0.7042	-0.4615	-0.7000	2.9818	-1.0000	2.5824	0.5700	-0.9091	3.9459	0.0335	-0.3848	0.6779	-0.7306	4.8450	-1.3333	-2.1916	-0.7174	-0.3869	-0.5000	-0.7652	-0.8680	0.4280	-0.7273	-0.8004	2.2025	-0.7404	-1.0346	0.4138	-1.3934	-0.3616	1.0477	-0.7258	1.1662	-0.2500	-0.6144	-0.6364	0.0476	-1.4189	-0.8571	-1.4259	5.1550	0.2810	0.3944	0.0000	-0.7407	-0.5868	-0.7561	-0.6000	-0.8235	-0.3333	0.0310	-0.8065	0.3122	RB	EMPH JJ NN PHC PRED TSUB [SERE]
World_Dteen_10406043_teenwngorg.txt	-1.0385	0.0754	0.8570	-0.6471	-0.6250	1.8105	-0.7500	-0.4276	0.0546	-0.5217	-1.2500	-0.3424	-1.2222	-0.7938	-0.9892	-0.4615	-0.7000	0.2197	0.5433	3.5343	0.3063	-0.9091	5.9441	-0.3304	0.1472	0.0415	2.5106	-0.5612	0.5962	-2.1618	1.9838	-1.0625	-0.5000	-0.5790	-0.5597	1.9700	-0.7273	-0.9687	3.5513	3.1538	-0.9992	-0.7532	-0.3307	-2.1259	-0.6154	-0.2901	-0.9635	-0.2500	-0.7188	-0.6364	3.2253	-0.4840	-0.8571	-1.4259	-0.2500	-0.8000	-2.2000	0.6484	1.0600	-0.4126	-0.3607	-0.6000	-0.8235	-0.3333	-1.0500	-0.2835	-0.8889	RB [BEMA] [SPAU]	NN PHC POMD TSUB TTR [PRESP]
Quatr_us_10390874_west-africa-historyhtm.txt	-1.0385	1.0252	0.5299	0.9365	-0.6250	-1.1364	-0.7500	1.1679	-0.1171	0.0635	-1.2500	-0.8590	3.2639	-0.8874	-1.1337	2.6446	-0.0270	-0.3651	-1.0000	4.8349	-1.1015	-0.9091	1.2330	-0.8532	-1.0715	8.5885	-0.5034	-1.2900	-1.3333	-2.1214	-0.4248	-1.0625	-0.5000	-1.1379	1.5906	0.2234	-0.7273	-0.5512	1.1825	-0.5962	0.3633	-1.6375	-0.9521	-2.8373	-0.6154	-0.5811	-1.2506	-0.2500	-0.8773	-0.6364	0.9953	-0.8249	-0.8571	-1.1767	13.2100	-0.8000	-1.1232	0.0000	-0.7407	-0.0671	-0.7561	-0.6000	-0.8235	-0.3333	-0.3770	-0.3723	0.6067	RB [BEMA]	EX HDG NN PLACE [SERE]
Revision_World_GCSE_10528991_music-help-you-study.txt	0.1219	-0.9375	-0.6655	2.9018	3.1463	0.2350	0.1925	-1.2798	1.8698	-0.5217	-1.2500	3.5276	-0.3844	0.6915	-1.8421	-0.4615	-0.7000	0.0606	-1.0000	2.6407	-1.0677	1.8336	2.0926	-0.6687	0.6737	-0.9118	-0.3643	1.0927	-0.6150	-2.1847	0.5942	-1.0625	-0.5000	0.9424	-1.0549	1.1100	-0.7273	-0.8596	-0.5000	-1.0769	-0.4756	-0.7262	-0.4044	-1.5500	-0.6154	0.0040	-1.2261	-0.2500	-1.6538	-0.6364	-0.5882	-0.7156	-0.8571	-0.3087	-0.2500	-0.8000	-1.5968	0.0000	0.9352	1.4971	0.3476	-0.6000	-0.8235	-0.3333	-0.2960	-0.8065	1.6250	RB	CAUS CONC EMPH NN PHC
Ducksters_10397778_us_women_in_ww2php.txt	-1.0385	-0.0825	0.4942	-0.6471	1.0850	-1.1364	-0.7500	-1.3800	0.7517	-0.5217	-0.3950	-1.5000	0.2978	-0.8325	-0.7621	-0.4615	-0.7000	-0.5364	-0.3486	4.8823	-0.4319	0.3345	1.7807	-0.1495	-1.2580	-0.5094	-0.8754	-0.2292	-0.6819	-2.5614	-0.6183	-0.2075	-0.5000	-0.1945	0.4686	-0.7064	0.5164	0.0695	4.6300	-0.8365	1.3809	-2.0659	-0.7207	-0.8189	1.4892	-0.7258	-0.2109	3.1700	-1.3908	-0.6364	-0.5882	-1.5992	-0.4663	-0.1593	-0.2500	-0.8000	-1.1056	0.0000	-0.7407	-0.0529	-0.4224	-0.6000	-0.8235	-0.3333	3.7380	0.0761	5.9511	RB VPRT	NN TSUB [PASTP] [WHSUB] [WZPRES]
Ducksters_10398753_williamhenryharrisonphp.txt	-1.0385	-0.6775	0.5321	-0.6471	-0.6250	-0.5691	0.0300	-1.4655	-0.4381	0.0209	1.0906	-0.9055	-1.2222	-1.0421	-1.5137	-0.4615	-0.7000	-1.1037	-1.0000	4.8892	-0.5150	1.3609	1.5152	0.0732	-1.2749	-0.9118	-1.3006	-0.8473	-1.3333	-2.8051	-0.6270	-0.2825	-0.5000	-1.1379	-0.7723	0.6834	0.4073	1.1125	1.0600	-0.5000	1.6378	-2.0105	-0.7795	-1.6648	-0.6154	-0.6587	0.0588	-0.2500	-1.4138	-0.6364	-0.5882	-1.3707	-0.8571	-0.9635	-0.2500	-0.8000	-2.2000	0.0000	-0.2785	0.6755	-0.4517	-0.6000	-0.8235	-0.3333	0.1985	-0.4039	-0.8889	RB VPRT [SPAU]	NN
Ducksters_10397772_dwightdeisenhowerphp.txt	-0.5035	-0.6477	0.5546	-0.6471	-0.6250	-0.5041	-0.7500	-1.3638	-0.0892	-0.5217	-1.2500	-1.1688	-0.4494	-0.9356	-1.8421	-0.4615	-0.7000	-0.3435	-1.0000	4.7358	-0.3195	4.1482	0.2859	-0.1889	-1.0589	-0.5026	-1.2597	-0.7377	-1.3333	-2.1468	-0.6166	-1.0625	-0.5000	-0.6583	0.1037	0.5680	0.5373	1.0200	-0.5000	0.0288	1.5632	-1.8598	-1.3934	-1.3685	0.4546	-0.7258	-0.1902	-0.2500	-0.8515	-0.6364	1.0482	-0.5272	-0.8571	-0.3957	3.2275	-0.8000	-0.5312	0.0000	-0.2256	2.6539	-0.7561	-0.6000	-0.8235	-0.3333	-0.3545	-0.8065	-0.8889	RB	NN OSUB [SERE] [SUAV]
Factmonster_10053420_december-16.txt	-0.2346	2.9810	1.5609	-0.0324	0.6812	-0.6614	2.5156	-1.6107	-0.9583	-0.5217	-0.5969	-1.0024	-0.0611	-1.0421	-1.5671	-0.4615	-0.7000	1.4401	-1.0000	3.3245	0.4322	0.0409	3.7719	0.0104	-0.4204	-0.9118	-0.7614	-0.2000	-1.3333	-1.9461	-0.7174	-0.4094	-0.5000	-1.1379	0.0071	-1.5411	-0.7273	0.9003	0.8063	1.8558	0.3996	-1.8997	-0.8795	-2.0991	2.6000	-0.7258	0.1286	4.9750	-1.4529	0.3136	0.0265	-0.7261	-0.8571	-0.8454	2.3625	-0.8000	-0.1100	0.0000	-0.7407	-0.5984	-0.7561	-0.6000	-0.8235	-0.3333	-0.5275	-0.4694	-0.3083	[BEMA]	ANDC CONJ NN PHC [BYPA] [PASTP] [SERE]
Factmonster_10053946_july-06.txt	-0.4281	0.3852	0.2143	-0.6471	1.3588	-0.4150	0.2419	-2.3571	-0.9583	-0.5217	0.7344	-0.3662	-0.3406	-0.9813	-1.8421	-0.4615	-0.7000	-0.3581	-1.0000	3.4459	-0.7206	3.4200	0.5044	0.6490	-1.0035	-0.4450	-1.6571	0.0238	-1.3333	-2.4647	-0.7174	-1.0625	-0.5000	-1.1379	1.2354	-0.3932	5.0445	1.2813	-0.5000	0.5096	1.6571	-2.1265	-0.8730	-1.3081	0.6054	-0.7258	1.4315	11.6550	-0.7381	-0.6364	-0.5882	-0.9676	-0.8571	-1.1320	7.6875	-0.8000	-0.9300	0.0000	-0.1530	0.0887	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.8065	0.8750	DEMO RB VPRT	NN OSUB TOBJ [PASTP] [SERE]
WhyFiles_10063345_209neuro_prosthesis.txt	-1.0385	1.3383	1.1259	-0.6471	4.3400	-1.1364	1.1119	-0.4657	-0.1308	-0.5217	-0.6294	-0.3179	-0.6706	-0.5856	0.5097	-0.4615	-0.2035	0.7329	-1.0000	2.0429	0.7559	0.8964	0.2119	-0.8708	-0.6115	0.8406	3.7337	1.6296	-1.0969	-1.6960	-0.3576	0.1787	-0.5000	0.2317	-0.3509	1.0632	-0.7273	-0.6227	3.2238	0.8942	-0.1104	-1.1072	-0.9051	-1.2019	0.1485	-0.6724	0.0500	-0.2500	-0.6990	-0.6364	-0.5882	-0.2985	-0.8571	0.2291	9.6800	0.1930	-0.2140	0.0000	-0.7407	3.8697	-0.2717	0.3930	0.3447	1.3217	-0.5535	0.1545	1.3178		CONC NN POMD TSUB [SERE] [SUAV]
