Filename	Words	AWL	TTR	LD	DT	JJAT	POS	NCOMP	QUAN	ACT	ASPECT	CAUSE	COMM	CUZ	CC	CONC	COND	EX	EXIST	ELAB	FREQ	JJPR	MENTAL	OCCUR	DOAUX	QUTAG	QUPR	SPLIT	STPR	WHQU	THSC	WHSC	CONT	VBD	VPRT	PLACE	PROG	HGOT	BEMA	MDCA	MDCO	TIME	THATD	THRC	VIMP	MDMM	ABLE	MDNE	MDWS	MDWO	XX0	PASS	PGET	VBG	VBN	PEAS	GTO	FPP1S	FPP1P	TPP3S	TPP3P	SPP2	PIT	PRP	RP	AMP	CD	DEMO	DMA	DWNT	EMO	EMPH	FPUH	HDG	HST	IN	LIKE	NN	POLITE	RB	SO	URL	YNQU
Achievers_A1_Instructional_0012.txt	931	4.5650	0.400000	0.593985	33.0396	7.9295	2.2026	7.9295	2.2026	22.3881	3.7313	0	29.8507	0	22.3881	0	1.4925	0.7463	0.7463	0	3.7313	8.2090	25.3731	0.7463	8.9552	0	0.7463	0	0.7463	18.6567	1.4925	5.2239	3.7313	1.4925	35.0746	0.7463	5.2239	0	8.9552	1.4925	0	2.9851	5.2239	0	59.7015	0	0	0	1.4925	0.7463	2.2388	0.7463	0	0.7463	0	0	0.7463	0.7463	0	3.7313	5.9701	23.8806	1.4925	0	0	0	0.4296	0.5371	0.1074	0	0	0	0	0.1074	0	10.3115	0.2148	24.3824	0	1.0741	0	0	0.4296
Solutions_Pre-Intermediate_Instructional_0023.txt	889	4.4769	0.435000	0.533183	41.9214	8.7336	0	3.9301	5.6769	36.1702	8.5106	1.0638	24.4681	0	30.8511	0	0	0	2.1277	0	3.1915	8.5106	21.2766	3.1915	7.4468	0	0	0	3.1915	13.8298	2.1277	6.3830	0	9.5745	31.9149	2.1277	3.1915	0	8.5106	3.1915	0	2.1277	0	0	53.1915	0	0	0	0	2.1277	4.2553	2.1277	0	10.6383	3.1915	0	0	1.0638	0	7.4468	4.2553	29.7872	0	0	5.3191	0.1125	1.0124	0.5624	0	0	0	0.1125	0.1125	0	0	14.3982	0.2250	25.7593	0	0.3375	0	0	1.0124
Piece_of_cake_4e_Spoken_0007.txt	750	3.8987	0.505000	0.516000	39.3701	18.8976	0	4.7244	11.0236	23.9437	2.8169	1.4085	9.8592	1.4085	45.0704	0	1.4085	0	8.4507	0	2.8169	12.6761	36.6197	7.0423	1.4085	0	5.6338	1.4085	1.4085	8.4507	0	5.6338	19.7183	38.0282	26.7606	0	2.8169	0	19.7183	1.4085	1.4085	5.6338	0	0	2.8169	0	0	4.2254	2.8169	22.5352	7.0423	2.8169	0	7.0423	0	0	2.8169	60.5634	18.3099	1.4085	0	23.9437	7.0423	0	4.2254	0.2667	2.4000	0.2667	2.0000	0.1333	0	0.6667	0.8000	0.6667	0	10.1333	0.4000	16.9333	0.4000	1.4667	0.2667	0	0.6667
Achievers_A2_Personal_0003.txt	979	3.9939	0.452500	0.545455	21.0526	7.3684	0	16.8421	6.8421	30.6306	0.9009	2.7027	8.1081	0.9009	27.9279	0	1.8018	2.7027	1.8018	0	0.9009	13.5135	28.8288	0	17.1171	0	0.9009	0.9009	2.7027	11.7117	0.9009	3.6036	30.6306	3.6036	75.6757	4.5045	7.2072	1.8018	17.1171	3.6036	0	4.5045	3.6036	0	6.3063	0	0	6.3063	1.8018	2.7027	9.0090	1.8018	0	10.8108	0	0.9009	0	45.9459	22.5225	0.9009	1.8018	29.7297	11.7117	0	0.9009	0.1021	0.5107	0.3064	0.2043	0.2043	0	0.7150	0.1021	0	0	7.9673	0.2043	19.4076	0.3064	1.9408	0.4086	0	0.5107
Achievers_B1_plus_Informative_0007.txt	690	4.6986	0.590000	0.589855	28.2178	25.7426	0.9901	12.8713	2.9703	43.7500	6.2500	2.0833	16.6667	0	68.7500	4.1667	0	0	12.5000	0	2.0833	12.5000	20.8333	0	0	0	4.1667	4.1667	0	0	2.0833	16.6667	4.1667	18.7500	54.1667	6.2500	6.2500	0	14.5833	4.1667	0	2.0833	0	0	6.2500	0	0	6.2500	10.4167	0	4.1667	4.1667	0	14.5833	4.1667	4.1667	0	0	20.8333	0	12.5000	33.3333	12.5000	0	6.2500	0.1449	1.3043	0.1449	0	0	0	0.2899	0	0.1449	0	10.8696	0	29.2754	0	0.7246	0.2899	0	0
Piece_of_cake_5e_Spoken_0003.txt	694	3.8098	0.427500	0.504323	40.3846	13.4615	1.9231	4.8077	4.8077	14.1176	1.1765	1.1765	3.5294	0	20.0000	0	4.7059	3.5294	3.5294	2.3529	1.1765	17.6471	20.0000	0	9.4118	0	2.3529	2.3529	0	8.2353	1.1765	5.8824	29.4118	4.7059	77.6471	5.8824	12.9412	0	31.7647	2.3529	0	4.7059	0	0	7.0588	0	0	7.0588	1.1765	0	12.9412	1.1765	0	0	0	0	4.7059	15.2941	17.6471	5.8824	2.3529	24.7059	23.5294	0	0	0.2882	1.0086	1.1527	2.1614	0	0	0.4323	1.0086	0.1441	0	7.7810	0.1441	14.9856	0.1441	3.7464	0	0	2.1614
Access_4_Narrative_0013.txt	547	3.9506	0.452500	0.466179	54.8387	10.7527	2.1505	1.0753	7.5269	18.9189	6.7568	0	2.7027	1.3514	28.3784	0	0	8.1081	4.0541	0	1.3514	22.9730	20.2703	5.4054	4.0541	0	1.3514	0	0	0	0	9.4595	8.1081	64.8649	28.3784	6.7568	4.0541	0	20.2703	4.0541	1.3514	4.0541	1.3514	0	0	0	0	0	1.3514	0	5.4054	2.7027	0	8.1081	0	2.7027	0	9.4595	20.2703	28.3784	8.1081	0	8.1081	0	5.4054	0.9141	0.1828	0	0	0	0	0	0	0	0	11.5174	0	17.0018	0.1828	3.1079	0.9141	0	0
Achievers_B1_plus_Instructional_0020.txt	967	4.5098	0.402500	0.540848	54.6875	16.1458	1.0417	5.7292	6.7708	29.6610	4.2373	1.6949	15.2542	0	26.2712	0	3.3898	0.8475	0.8475	0	4.2373	13.5593	33.0508	0.8475	10.1695	0	4.2373	0	0	18.6441	1.6949	5.0847	2.5424	8.4746	35.5932	0	0	0	11.0169	2.5424	0.8475	0.8475	1.6949	0	43.2203	0	0	4.2373	2.5424	2.5424	2.5424	1.6949	0	8.4746	2.5424	2.5424	5.0847	0	0	1.6949	5.0847	33.8983	5.0847	0.8475	3.3898	0	0.8273	0.1034	0	0	0	0.6205	0	0	0	10.9617	0.1034	19.8552	0	0.5171	0.1034	0	1.1375
New_GreenLine_1_Spoken_0002.txt	927	3.8188	0.355000	0.535059	18.8406	7.2464	3.3816	10.6280	0.9662	10.4348	0	3.4783	1.7391	0	20.8696	0	0	2.6087	0.8696	0	4.3478	27.8261	11.3043	0	4.3478	0	2.6087	1.7391	0	7.8261	0.8696	2.6087	47.8261	3.4783	79.1304	6.9565	0	7.8261	46.9565	6.9565	0	5.2174	0	0	10.4348	0	0	0	0	0	17.3913	0	0	1.7391	0	0	0	31.3043	12.1739	7.8261	1.7391	25.2174	15.6522	0	0	0.1079	0.2157	1.1866	2.3732	0	0	0.3236	3.2362	0.3236	0	5.1780	0.1079	22.3301	0.9709	1.2945	0	0.1079	0.8630
Access_1_Narrative_0005.txt	840	3.9393	0.510000	0.557143	27.0833	7.2917	2.0833	8.3333	3.1250	23.5772	0.8130	2.4390	22.7642	0.8130	26.8293	0	0	4.0650	1.6260	0	4.0650	12.1951	10.5691	0	10.5691	0	0	0.8130	0	4.8780	0	5.6911	12.1951	51.2195	37.3984	2.4390	0.8130	0	15.4472	7.3171	0.8130	3.2520	0	0	3.2520	0	0	0	0	0	8.1301	0.8130	0	0	0.8130	0	0	23.5772	11.3821	8.1301	8.1301	9.7561	6.5041	0	0.8130	0.1190	0.8333	0.7143	1.4286	0	0	0.3571	0.9524	0	0	7.6190	0	22.8571	0.2381	1.6667	0.1190	0	0.3571
New_GreenLine_2_Narrative_0007.txt	1127	3.8500	0.442500	0.522626	41.1765	14.9733	0	3.7433	4.8128	25.0000	3.6585	0.6098	17.6829	0	31.7073	0	0	3.6585	1.2195	0	5.4878	8.5366	10.9756	2.4390	3.6585	0	3.0488	2.4390	0.6098	3.6585	0.6098	4.2683	18.9024	64.6341	28.0488	4.8780	7.3171	0.6098	15.8537	2.4390	1.2195	1.8293	0	0	1.2195	0	0	1.8293	0.6098	0	9.1463	1.2195	0	4.8780	0.6098	3.6585	0.6098	22.5610	11.5854	10.3659	3.6585	5.4878	17.0732	0	4.2683	0.2662	1.1535	0.7986	0.7986	0.0887	0	0.4437	0.1775	0	0	8.2520	0.6211	16.5927	0.0887	2.3957	0.1775	0	0.4437
English_In_Mind_4_Instructional_0001.txt	885	4.4271	0.405000	0.560452	44.1176	15.6863	2.4510	5.8824	3.4314	20.3540	12.3894	5.3097	14.1593	0.8850	30.9735	0	0	0	1.7699	0	6.1947	11.5044	27.4336	4.4248	9.7345	0	0	0.8850	0.8850	24.7788	5.3097	7.0796	0.8850	7.0796	36.2832	0	0.8850	0	7.0796	3.5398	0.8850	0.8850	2.6549	0.8850	47.7876	0.8850	0	2.6549	0	0.8850	0.8850	7.0796	0	3.5398	3.5398	0.8850	0.8850	0	0.8850	7.9646	3.5398	7.0796	7.9646	0	0.8850	0.1130	1.0169	1.0169	0	0	0	0.3390	0	0.1130	0	9.1525	0	23.0508	0	0.6780	0.1130	0	0.3390
NM_2_Instructional_0017.txt	1157	4.5125	0.420000	0.563526	39.4366	15.1408	1.7606	1.7606	4.2254	26.5487	1.7699	0.8850	42.4779	0	40.7080	0	2.6549	0	3.5398	0.8850	0	14.1593	40.7080	0.8850	4.4248	0	1.7699	0	3.5398	0.8850	0.8850	32.7434	1.7699	7.9646	44.2478	0	0	0	7.0796	0	0	0.8850	2.6549	0	43.3628	0	0	2.6549	0.8850	0.8850	5.3097	1.7699	0	7.0796	8.8496	1.7699	0	6.1947	2.6549	0	10.6195	32.7434	5.3097	0	3.5398	0	0.2593	1.1236	0	0	0.0864	0.0864	0.0864	0	0	11.2360	0.1729	24.5462	0	0.7779	0	0	0.2593
Solutions_Intermediate_Spoken_0001.txt	1090	3.7853	0.417500	0.511927	23.1343	11.1940	0.7463	11.1940	8.9552	28.5714	1.2987	3.2468	4.5455	0	12.3377	0	0	0.6494	3.8961	0	3.8961	20.7792	12.9870	0.6494	14.2857	1.2987	0.6494	2.5974	0.6494	7.7922	1.2987	4.5455	38.3117	33.1169	55.8442	5.1948	11.6883	1.2987	20.7792	3.2468	0	5.1948	1.2987	0	5.8442	0	0	1.2987	0.6494	0	18.1818	0.6494	0	1.2987	0	8.4416	1.2987	44.8052	11.6883	5.1948	2.5974	27.2727	12.3377	0	1.9481	0.3670	0.2752	1.0092	1.8349	0	0	0.5505	0.2752	0.2752	0	6.3303	0.0917	12.2936	0.5505	1.7431	0.3670	0	0.9174
New_GreenLine_3_Informative_0002.txt	635	3.9055	0.480000	0.488189	36.6337	30.6931	0	8.9109	11.8812	40.2778	2.7778	2.7778	2.7778	1.3889	30.5556	0	4.1667	0	4.1667	1.3889	4.1667	23.6111	15.2778	2.7778	1.3889	0	0	0	1.3889	0	8.3333	13.8889	8.3333	9.7222	52.7778	1.3889	2.7778	0	16.6667	13.8889	0	2.7778	1.3889	1.3889	9.7222	0	0	8.3333	5.5556	0	5.5556	0	1.3889	5.5556	1.3889	4.1667	0	43.0556	5.5556	0	15.2778	15.2778	31.9444	0	9.7222	0.4724	0	0.7874	0	0	0	0.4724	0	0	0	9.2913	0.4724	15.9055	0	2.6772	1.1024	0	0
Access_1_Instructional_0009.txt	962	4.2620	0.402500	0.550936	46.2555	14.0969	1.7621	3.9648	4.4053	35.4545	4.5455	0.9091	26.3636	0	20.9091	0	0	1.8182	0.9091	0	0	4.5455	29.0909	1.8182	6.3636	0	0.9091	1.8182	0	5.4545	0	13.6364	10.0000	1.8182	35.4545	0.9091	3.6364	0	7.2727	9.0909	0	2.7273	0.9091	0	50.0000	0	0	1.8182	0	1.8182	5.4545	0	0	5.4545	0.9091	0	0	0.9091	0	6.3636	11.8182	43.6364	1.8182	0	0.9091	0	1.8711	0.8316	0.1040	0	0	0.1040	0.1040	0.1040	0	9.5634	0.2079	23.5967	0	0.9356	0.1040	0	0.5198
NB_2_Narrative_0002.txt	976	4.0205	0.460000	0.519467	28.6585	9.1463	3.6585	5.4878	4.2683	19.7080	1.4599	1.4599	20.4380	0	16.7883	0	3.6496	2.1898	0.7299	0	5.8394	10.2190	18.2482	2.1898	6.5693	0	2.9197	1.4599	1.4599	5.8394	1.4599	8.7591	20.4380	45.2555	36.4964	1.4599	2.1898	0.7299	11.6788	2.9197	0	4.3796	4.3796	0	5.1095	0.7299	0	1.4599	6.5693	1.4599	16.7883	1.4599	0	0.7299	2.1898	4.3796	1.4599	19.7080	2.9197	35.7664	9.4891	25.5474	6.5693	0	7.2993	0.3074	1.1270	0.6148	0.4098	0	0	0.4098	0	0	0	7.3770	0	16.8033	0.1025	1.5369	0.1025	0	0.7172
GreenLine_2_Narrative_0013.txt	1040	3.9692	0.405000	0.504808	33.1683	11.8812	4.4554	3.9604	6.9307	27.2727	5.3030	0.7576	6.8182	3.7879	31.0606	0.7576	0	0.7576	1.5152	0	6.8182	12.1212	17.4242	2.2727	9.8485	0	5.3030	3.0303	0.7576	1.5152	0.7576	9.0909	17.4242	71.2121	18.1818	5.3030	4.5455	0	13.6364	3.7879	2.2727	5.3030	0.7576	0	0.7576	0	0	2.2727	1.5152	0	16.6667	1.5152	0	1.5152	0.7576	4.5455	0.7576	36.3636	3.7879	30.3030	6.8182	4.5455	3.7879	0	4.5455	0.2885	0.8654	1.3462	0.1923	0.0962	0	0.2885	0.0962	0.1923	0	7.5962	0.1923	19.4231	0.0962	1.9231	0.0962	0	0.4808
Solutions_Intermediate_Plus_Spoken_0036.txt	870	4.4103	0.497500	0.493103	36.2637	16.4835	9.3407	8.2418	9.3407	28.5714	2.3810	4.7619	5.9524	3.5714	34.5238	1.1905	2.3810	0	4.7619	0	3.5714	10.7143	15.4762	4.7619	4.7619	1.1905	3.5714	7.1429	1.1905	3.5714	8.3333	13.0952	11.9048	30.9524	59.5238	3.5714	2.3810	0	21.4286	2.3810	1.1905	10.7143	2.3810	4.7619	2.3810	0	0	1.1905	0	2.3810	5.9524	10.7143	0	14.2857	3.5714	20.2381	0	10.7143	5.9524	9.5238	22.6190	4.7619	16.6667	0	4.7619	0.2299	0.8046	1.0345	0.8046	0	0	1.3793	0	0	0	11.3793	0	20.9195	0	2.2989	0.3448	0	0.2299
HT_5_Instructional_0005.txt	952	4.2395	0.467500	0.548319	31.1828	8.6022	2.5090	5.0179	1.4337	19.8020	0.9901	1.9802	11.8812	0	31.6832	0	0.9901	0.9901	0	0	0.9901	9.9010	42.5743	0	8.9109	0	1.9802	0	3.9604	17.8218	0.9901	13.8614	3.9604	14.8515	43.5644	1.9802	1.9802	0.9901	13.8614	1.9802	0	1.9802	1.9802	0	35.6436	0	0	1.9802	0	1.9802	0.9901	0	0	5.9406	1.9802	0	0	2.9703	1.9802	7.9208	3.9604	30.6931	6.9307	0	2.9703	0.1050	0.6303	0.6303	0.1050	0	0	0.4202	0.1050	0	0	10.1891	0.1050	29.3067	0	1.5756	0	0	0.6303
Solutions_Intermediate_Plus_Spoken_0041.txt	891	4.1605	0.420000	0.514029	30.5970	20.8955	2.2388	4.4776	6.7164	24.2991	3.7383	0	3.7383	2.8037	28.0374	1.8692	5.6075	0	2.8037	1.8692	7.4766	14.9533	16.8224	8.4112	7.4766	0	2.8037	10.2804	0	0.9346	5.6075	6.5421	33.6449	39.2523	45.7944	3.7383	5.6075	1.8692	16.8224	0.9346	2.8037	8.4112	0.9346	0.9346	3.7383	0	0	1.8692	3.7383	1.8692	13.0841	5.6075	0	6.5421	4.6729	11.2150	0.9346	28.9720	4.6729	14.0187	14.9533	5.6075	29.9065	0	2.8037	0.5612	0.5612	0.6734	0.2245	0	0	0.8979	0	0.1122	0	8.0808	0.2245	15.0393	0	3.3670	0.6734	0	0
Solutions_Intermediate_Informative_0023.txt	729	4.6653	0.527500	0.519890	44.5122	15.2439	1.8293	8.5366	6.0976	23.4568	6.1728	1.2346	3.7037	4.9383	29.6296	1.2346	0	6.1728	1.2346	1.2346	0	22.2222	8.6420	8.6420	2.4691	0	0	2.4691	1.2346	2.4691	6.1728	12.3457	2.4691	66.6667	28.3951	1.2346	2.4691	0	22.2222	0	1.2346	6.1728	1.2346	3.7037	0	0	1.2346	1.2346	1.2346	1.2346	7.4074	8.6420	0	13.5802	2.4691	6.1728	0	0	0	7.4074	11.1111	0	11.1111	0	3.7037	0.1372	1.7833	1.2346	0.1372	0	0	0.6859	0	0.1372	0	11.7970	0	22.4966	0	2.0576	0.1372	0	0.1372
Solutions_Elementary_Informative_0009.txt	1187	4.1196	0.507500	0.521483	30.8000	18.0000	0	7.2000	7.2000	33.3333	0.7407	1.4815	5.9259	1.4815	41.4815	0.7407	4.4444	1.4815	2.9630	0	2.2222	21.4815	11.8519	2.2222	3.7037	0	2.2222	0.7407	0	0	0.7407	4.4444	17.0370	44.4444	26.6667	2.2222	0.7407	0.7407	21.4815	5.1852	2.9630	4.4444	0	0.7407	9.6296	0	0	5.1852	5.1852	0.7407	9.6296	1.4815	0	3.7037	2.2222	2.9630	2.2222	8.8889	1.4815	47.4074	8.8889	16.2963	8.8889	0	3.7037	0.4212	1.1794	0.1685	0.0842	0	0	0.2527	0.0842	0	0	10.1095	0	21.0615	0.1685	1.8534	0.0842	0	0
Solutions_Elementary_Personal_0001.txt	843	3.9300	0.395000	0.520759	13.9423	5.7692	0.9615	5.7692	2.8846	17.2727	6.3636	1.8182	0	4.5455	38.1818	0	0	0	6.3636	0	1.8182	5.4545	8.1818	0	2.7273	0	0	0	13.6364	0	0	2.7273	29.0909	0	95.4545	5.4545	0	6.3636	23.6364	0	0	2.7273	0	0	3.6364	0	0	0.9091	0	0	9.0909	0	0.9091	0.9091	0	0	0	88.1818	7.2727	1.8182	1.8182	0	3.6364	0	3.6364	0	0.7117	0.3559	0.1186	0	0	0.4745	0.4745	0	0	11.7438	0.1186	24.6738	0	1.7794	0	0	0
New_GreenLine_2_Instructional_0016.txt	900	4.1978	0.410000	0.532222	31.0638	5.5319	0.8511	8.5106	2.9787	28.5714	5.1020	9.1837	25.5102	0	31.6327	0	7.1429	0	0	0	3.0612	5.1020	23.4694	0	6.1224	0	1.0204	0	1.0204	2.0408	2.0408	13.2653	8.1633	11.2245	26.5306	3.0612	2.0408	0	6.1224	9.1837	3.0612	2.0408	2.0408	0	36.7347	1.0204	1.0204	11.2245	1.0204	0	6.1224	2.0408	0	6.1224	0	0	0	3.0612	1.0204	8.1633	5.1020	50.0000	4.0816	0	4.0816	0	0.5556	0.5556	0.2222	0	0	0.1111	0	0.1111	0	11.6667	0.1111	26.1111	0	1.0000	0	0	0.4444
Achievers_B2_Instructional_0005.txt	949	4.6733	0.450000	0.535300	36.1991	9.5023	0.4525	3.6199	5.8824	25.0000	2.7778	0	17.5926	0	26.8519	0	2.7778	0.9259	0.9259	0	1.8519	10.1852	30.5556	11.1111	7.4074	0	3.7037	0.9259	1.8519	22.2222	2.7778	11.1111	1.8519	16.6667	37.0370	0	2.7778	0	9.2593	4.6296	0	4.6296	2.7778	0	37.0370	1.8519	0	0	0	2.7778	2.7778	0	0	6.4815	1.8519	6.4815	1.8519	0	0	6.4815	6.4815	39.8148	9.2593	0	1.8519	0.2107	0.8430	0.6322	0.1054	0	0	0.5269	0	0	0	10.7482	0.1054	23.2877	0	1.1591	0	0	1.0537
Solutions_Intermediate_Plus_Informative_0005.txt	1002	4.5050	0.487500	0.514970	28.0193	14.9758	4.3478	7.7295	7.7295	23.0769	3.8462	2.8846	6.7308	1.9231	41.3462	1.9231	1.9231	1.9231	5.7692	0.9615	6.7308	23.0769	14.4231	4.8077	2.8846	0	0.9615	1.9231	0.9615	0	6.7308	15.3846	12.5000	39.4231	48.0769	1.9231	3.8462	0	20.1923	3.8462	6.7308	7.6923	0	0	0	0	1.9231	0.9615	0.9615	0	4.8077	6.7308	0	20.1923	4.8077	6.7308	0	17.3077	3.8462	52.8846	12.5000	1.9231	2.8846	0	5.7692	0.5988	0.5988	0.4990	0	0.0998	0	0.2994	0.0998	0	0	10.9780	0.1996	20.6587	0	2.9940	0	0	0
English_In_Mind_2_Instructional_0006.txt	905	4.3094	0.372500	0.539227	44.1767	14.0562	1.6064	5.2209	4.0161	23.4694	14.2857	3.0612	24.4898	0	30.6122	0	0	1.0204	1.0204	0	2.0408	3.0612	30.6122	1.0204	5.1020	0	2.0408	0	1.0204	11.2245	1.0204	5.1020	5.1020	2.0408	24.4898	0	2.0408	0	5.1020	6.1224	0	1.0204	1.0204	0	65.3061	0	0	1.0204	1.0204	0	2.0408	1.0204	0	3.0612	1.0204	2.0408	0	0	0	5.1020	4.0816	25.5102	0	0	0	0	0.4420	0.8840	0	0	0	0.1105	0	0.2210	0	12.1547	0.1105	27.5138	0.1105	1.1050	0	0	0.6630
English_in_Mind_Starter_Personal_0001.txt	1046	3.9264	0.415000	0.524857	24.7475	14.6465	4.5455	4.0404	6.5657	20.9677	0	0	17.7419	1.6129	33.8710	0	0.8065	4.8387	2.4194	0	4.8387	17.7419	18.5484	0.8065	8.8710	0	0	0	0.8065	3.2258	0.8065	4.8387	37.9032	13.7097	79.0323	11.2903	3.2258	0.8065	32.2581	1.6129	0	4.8387	0.8065	0	4.0323	0	0	0	0	1.6129	10.4839	0	0	3.2258	2.4194	0.8065	0	37.0968	18.5484	9.6774	9.6774	29.8387	9.6774	0	1.6129	0.5736	0.1912	0.7648	0.0956	0	0	0.7648	0.3824	0.1912	0	6.5010	0.4780	18.9293	0.6692	2.2945	0.2868	0	0.2868
NM_2_Narrative_0009.txt	569	4.2074	0.522500	0.506151	32.7434	15.0442	0.8850	4.4248	1.7699	20.2899	0	1.4493	11.5942	0	37.6812	0	4.3478	1.4493	2.8986	0	0	27.5362	18.8406	1.4493	4.3478	0	7.2464	0	0	2.8986	4.3478	4.3478	4.3478	69.5652	15.9420	2.8986	1.4493	0	20.2899	1.4493	2.8986	2.8986	2.8986	2.8986	2.8986	0	0	0	0	7.2464	10.1449	2.8986	0	2.8986	4.3478	1.4493	0	5.7971	1.4493	53.6232	5.7971	11.5942	18.8406	0	5.7971	0.7030	0.7030	1.7575	0	0	0	0.3515	0.1757	0.1757	0	9.4903	0.3515	19.8594	0	1.4060	0	0	0.5272
Solutions_Elementary_ELF_Spoken_0013.txt	931	3.8034	0.410000	0.497315	35.0000	17.1429	0.7143	8.5714	7.1429	23.8095	0.9524	1.9048	0.9524	2.8571	19.0476	1.9048	0	0.9524	8.5714	2.8571	1.9048	14.2857	12.3810	0.9524	6.6667	0.9524	2.8571	0.9524	0	5.7143	0	0.9524	45.7143	28.5714	59.0476	2.8571	4.7619	1.9048	27.6190	6.6667	1.9048	7.6190	0.9524	0	1.9048	0	0	1.9048	0	0	21.9048	0.9524	0	0.9524	0	0	18.0952	68.5714	11.4286	0.9524	6.6667	11.4286	15.2381	0	2.8571	0.7519	0.4296	1.3963	1.2889	0.2148	0	1.3963	0.3222	0.1074	0	8.4855	0.1074	15.0376	0	2.6853	0.6445	0	0.7519
JTT_3_Narrative_0003.txt	617	4.3582	0.542500	0.502431	35.8974	15.3846	0.8547	7.6923	5.9829	20.5882	4.4118	2.9412	10.2941	0	38.2353	1.4706	0	1.4706	4.4118	0	4.4118	19.1176	25.0000	8.8235	2.9412	0	1.4706	4.4118	0	0	2.9412	13.2353	0	76.4706	14.7059	1.4706	1.4706	0	17.6471	0	1.4706	5.8824	1.4706	0	2.9412	0	0	1.4706	0	2.9412	4.4118	7.3529	1.4706	13.2353	1.4706	11.7647	0	14.7059	0	72.0588	7.3529	1.4706	10.2941	0	11.7647	0.3241	0.1621	0.6483	0.3241	0	0.1621	0.6483	0.1621	0	0	11.1831	0.1621	18.9627	0	2.1070	0.1621	0	0
JTT_3_Narrative_0002.txt	781	4.2023	0.445000	0.521127	38.2353	23.5294	1.4706	2.9412	5.8824	31.6327	1.0204	0	10.2041	0	34.6939	1.0204	1.0204	2.0408	4.0816	0	1.0204	19.3878	16.3265	2.0408	4.0816	0	7.1429	5.1020	2.0408	0	2.0408	8.1633	6.1224	72.4490	15.3061	5.1020	7.1429	0	20.4082	1.0204	1.0204	7.1429	1.0204	1.0204	2.0408	0	0	0	2.0408	6.1224	10.2041	5.1020	0	8.1633	1.0204	6.1224	0	3.0612	6.1224	23.4694	16.3265	8.1633	9.1837	3.0612	1.0204	0.5122	0.7682	0.8963	0.1280	0	0	0.1280	0	0	0	9.9872	0.2561	17.4136	0	2.5608	0.1280	0	0.1280
GreenLine_1_Spoken_0009.txt	839	3.6770	0.385000	0.516091	28.0255	14.0127	1.2739	4.4586	5.0955	22.5225	0	2.7027	7.2072	2.7027	9.9099	0	0	4.5045	0	0.9009	1.8018	11.7117	18.9189	0.9009	2.7027	0	0	0.9009	1.8018	3.6036	0	4.5045	31.5315	0.9009	73.8739	6.3063	0.9009	3.6036	21.6216	11.7117	0	4.5045	0	0	6.3063	0	0	5.4054	0	1.8018	13.5135	0.9009	0	0	0.9009	0	1.8018	38.7387	20.7207	4.5045	9.9099	24.3243	12.6126	0	2.7027	0.2384	0.8343	1.5495	1.0727	0	0	0.2384	1.0727	0	0	7.5089	0.1192	18.7128	0.5959	0.8343	0.4768	0	0.8343
New_GreenLine_5_Instructional_0014.txt	1046	4.5115	0.457500	0.543021	34.1772	16.4557	1.2658	10.5485	3.7975	37.5000	1.9231	1.9231	11.5385	0	23.0769	0	3.8462	0.9615	4.8077	1.9231	1.9231	14.4231	28.8462	2.8846	9.6154	0	0.9615	1.9231	0	7.6923	4.8077	12.5000	17.3077	6.7308	42.3077	0	1.9231	0	6.7308	3.8462	1.9231	0.9615	0	0.9615	33.6538	0	0.9615	6.7308	4.8077	0	8.6538	3.8462	0.9615	2.8846	0.9615	2.8846	1.9231	2.8846	0	14.4231	3.8462	61.5385	3.8462	0	2.8846	0	0.7648	0.7648	0.0956	0	0	0.0956	0	0	0	12.7151	0.1912	22.6577	0	0.9560	0.0956	0	0.2868
GreenLine_2_Narrative_0016.txt	890	3.9708	0.407500	0.535955	25.2577	12.8866	3.6082	4.1237	2.0619	13.3333	0.8333	0.8333	20.0000	1.6667	19.1667	0.8333	0.8333	2.5000	0.8333	0	3.3333	14.1667	14.1667	0	5.8333	0.8333	2.5000	2.5000	0.8333	6.6667	1.6667	5.8333	25.0000	59.1667	30.8333	9.1667	0.8333	0.8333	25.8333	1.6667	1.6667	5.8333	0.8333	0.8333	2.5000	0	0	0.8333	3.3333	0	15.0000	0	0.8333	0	0	0.8333	0	9.1667	8.3333	17.5000	7.5000	8.3333	17.5000	0	1.6667	0.3371	0.7865	0.5618	0.8989	0	0	0.4494	0.6742	0.1124	0	9.2135	0	21.7978	0.1124	1.9101	0.2247	0	0.5618
JTT_5_Instructional_00051.txt	681	4.2643	0.490000	0.549192	33.5196	8.9385	2.2346	8.9385	1.1173	25.0000	0	0	26.2500	0	22.5000	0	0	0	1.2500	0	0	10.0000	18.7500	1.2500	2.5000	0	0	0	3.7500	18.7500	0	17.5000	1.2500	8.7500	28.7500	1.2500	0	0	17.5000	2.5000	0	1.2500	0	0	46.2500	0	3.7500	8.7500	5.0000	0	2.5000	0	0	2.5000	5.0000	0	0	0	0	13.7500	5.0000	27.5000	11.2500	0	2.5000	0.1468	1.0279	0.4405	0	0	0	0	0.5874	0	0	10.4258	0	26.2849	0	0.8811	0	0	0.4405
