Filename	Words	AWL	TTR	LD	DT	JJAT	POS	NCOMP	QUAN	ACT	ASPECT	CAUSE	COMM	CUZ	CC	CONC	COND	EX	EXIST	ELAB	FREQ	JJPR	MENTAL	OCCUR	DOAUX	QUTAG	QUPR	SPLIT	STPR	WHQU	THSC	WHSC	CONT	VBD	VPRT	PLACE	PROG	HGOT	BEMA	MDCA	MDCO	TIME	THATD	THRC	VIMP	MDMM	ABLE	MDNE	MDWS	MDWO	XX0	PASS	PGET	VBG	VBN	PEAS	GTO	FPP1S	FPP1P	TPP3S	TPP3P	SPP2	PIT	PRP	RP	AMP	CD	DEMO	DMA	DWNT	EMO	EMPH	FPUH	HDG	IN	LIKE	NN	POLITE	RB	SO	URL	YNQU
167_BINCHY1998TARAROAD_3.txt	6217	4.0542	0.475000	0.498633	28.6727	12.6646	3.4448	4.2553	7.7001	19.1595	1.2361	1.7305	19.7775	0.3708	22.1261	0.6180	1.7305	1.8541	2.8430	0	3.8319	14.2151	16.4400	1.1125	6.3041	0.7417	5.8096	2.4722	1.1125	3.8319	5.1916	8.0346	20.1483	50.9271	32.6329	3.7083	4.8208	0.1236	19.5303	1.6069	1.3597	4.2027	2.9666	0.8653	1.4833	1.2361	0.2472	3.4611	3.0902	4.2027	11.0012	2.4722	0.1236	6.4277	1.9778	6.0569	0.9889	22.9913	4.6972	34.2398	4.5735	17.4289	10.2596	0	4.2027	0.3056	0.4182	1.0294	1.0134	0.1608	0	0.5147	0.0965	0.0804	9.0397	0.2252	15.8758	0.2252	2.1393	0.1608	0.0161	0.7399
272_Stead_Rebecca-Liar_Spy_3.txt	6268	3.9880	0.467500	0.512285	30.2977	10.7706	3.4151	6.2172	3.7653	21.1491	1.2225	0.6112	17.9707	1.5892	20.5379	0.7335	3.3007	1.1002	1.7115	0.1222	1.9560	14.1809	16.7482	0.8557	3.9120	0	5.5012	2.8117	0.8557	4.6455	4.7677	8.8020	22.4939	8.6797	78.3619	3.4230	6.2347	0.1222	17.3594	1.7115	1.4670	2.5672	1.8337	1.8337	3.3007	0.4890	0	2.0782	1.9560	1.9560	10.8802	2.6895	0.1222	6.6015	1.5892	3.5452	0.6112	35.0856	6.6015	23.9609	3.4230	11.2469	10.5134	0	8.5575	0.2074	0.8296	0.9253	0.5265	0.0638	0	0.7020	0.1755	0.3669	7.9451	0.2712	18.2195	0.1755	2.2495	0.2712	0	0.3669
260_MagicSuckssdshop_2.txt	6077	4.1282	0.482500	0.517525	31.6348	21.6561	1.8047	5.9448	7.4310	21.4197	3.7360	1.3699	16.1893	0.9963	20.2989	0.4981	0.9963	1.4944	2.1171	0	4.4832	15.0685	13.4496	3.1133	3.8605	0	4.1096	3.6115	0.4981	3.1133	3.7360	7.2229	14.3213	59.9004	25.4047	4.4832	5.8531	0	17.8082	1.1208	2.7397	3.2379	1.6189	0.9963	3.8605	0.6227	0	1.6189	2.6152	2.1171	9.8381	3.1133	0	12.3288	1.9925	4.6077	0.1245	44.4583	6.4757	17.0610	3.9851	8.4682	13.4496	0	9.4645	0.2633	0.5924	0.7899	0.5101	0.0987	0	0.8063	0.1810	0.1810	8.7050	0.3620	15.5011	0.0494	3.2746	0.0987	0	0.4278
201_ATKINSON2006ONEGTURN.en_3.txt	5801	4.4415	0.497500	0.509050	37.3885	16.8694	2.9197	7.8670	5.7583	25.4296	1.8900	0.6873	12.1993	0.8591	30.4124	1.8900	2.7491	3.0928	5.1546	0	3.9519	16.6667	17.8694	2.5773	4.1237	0	6.3574	3.9519	0.6873	1.7182	4.6392	12.1993	9.9656	80.5842	7.5601	3.6082	3.7801	0	19.0722	0.1718	2.4055	3.9519	1.7182	3.2646	1.2027	0.6873	0.3436	1.7182	0.6873	4.9828	12.1993	4.6392	0.3436	15.2921	4.8110	15.2921	0.6873	5.4983	0.1718	46.9072	8.7629	6.5292	13.5739	0	7.0447	0.0517	0.5861	0.5172	0.2758	0.1379	0	0.5861	0.1724	0.2758	11.0671	0.3448	21.2550	0.1034	2.4134	0.0690	0	0.1207
263_LEVY2016HOTMILK.enuk_2.txt	5728	4.1358	0.507500	0.492668	38.7330	16.1086	1.7195	7.8733	2.9864	22.7129	2.2082	0.3155	11.3565	1.7350	30.2839	0.3155	3.3123	1.1041	2.2082	0	2.6814	20.0315	15.1420	1.4196	2.9968	0	3.1546	3.7855	0.3155	2.8391	3.7855	8.8328	4.2587	67.0347	21.6088	2.6814	9.4637	0.1577	21.6088	2.0505	1.5773	3.1546	2.2082	2.2082	0.6309	0.6309	0.1577	2.2082	0.9464	3.3123	7.8864	5.6782	0.1577	8.6751	4.8896	10.0946	0.7886	41.0095	3.1546	47.3186	3.4700	5.3628	13.4069	0	5.6782	0.2444	0.4539	0.4190	0.3142	0.0175	0	0.2793	0.0524	0.1571	11.2256	0.1746	19.2912	0.1047	1.6934	0.1397	0	0.3666
138_PRATCHETT1991DW11RMAN_3.txt	5903	4.2921	0.517500	0.519397	46.4991	19.7487	2.1544	5.2065	7.3609	21.0983	2.1676	0.2890	17.4855	1.0116	18.7861	0.8671	2.0231	4.6243	3.3237	0.2890	3.4682	11.9942	12.8613	1.1561	2.6012	1.0116	4.9133	3.7572	0.4335	3.6127	3.3237	6.2139	17.1965	58.3815	29.4798	4.4798	4.6243	0.8671	16.1850	2.0231	2.6012	2.6012	1.7341	1.4451	2.0231	0.2890	0	1.0116	1.3006	2.8902	9.8266	4.0462	0.2890	10.6936	4.1908	4.0462	0.4335	9.6821	2.4566	29.1908	5.4913	12.5723	14.7399	0	7.2254	0.2541	0.6607	0.9148	1.1520	0.1016	0	0.5252	0.2033	0.1694	10.1813	0.2710	18.8718	0.1355	2.6597	0.0847	0	0.2372
243_Blume_Forever_3.txt	6403	3.9624	0.457500	0.503983	31.6748	14.8058	1.4563	4.8544	9.3447	22.4629	2.2805	1.3683	18.5861	1.1403	19.0422	0.7982	2.2805	1.2543	1.3683	0	3.7628	14.1391	21.4367	1.1403	6.9555	0.4561	4.6750	1.8244	0.3421	4.3330	3.0787	5.8153	25.6556	45.6100	36.0319	2.2805	4.7891	0.4561	14.8233	2.5086	2.5086	3.1927	3.4208	0.5701	2.2805	0.6842	0.2281	3.3067	4.6750	2.3945	13.1129	1.5964	0.2281	5.4732	1.4823	2.6226	0.7982	48.5747	7.8677	19.2702	3.3067	14.8233	13.7970	0	4.9031	0.2811	0.8277	0.7340	1.0932	0.0156	0	0.8746	0.4529	0.2186	7.7464	0.2030	12.8690	0.3748	2.5457	0.1718	0	0.5466
192_PRATCHETT2004DW32FSKY.en_2.txt	6030	4.1692	0.470000	0.513267	41.7154	15.5945	1.6569	4.0936	8.4795	25.7772	1.8135	1.8135	11.7876	1.1658	28.3679	1.1658	2.0725	2.9793	3.1088	0.1295	3.7565	14.2487	17.6166	1.4249	4.2746	0.7772	4.9223	3.2383	0.3886	2.9793	3.4974	6.7358	17.7461	65.8031	21.7617	5.3109	2.7202	0.5181	13.7306	0.3886	2.4611	4.1451	2.2021	0.5181	1.4249	0.5181	0.1295	1.9430	1.5544	4.1451	8.9378	2.4611	0.1295	8.1606	3.4974	9.8446	0.6477	7.6425	1.5544	34.1969	7.1244	9.9741	10.3627	0	7.2539	0.3980	0.4975	0.7960	0.7629	0.0498	0	0.8955	0.5141	0.1161	8.9552	0.1658	17.0149	0.0332	3.0182	0.0829	0	0.2488
105_Flowersintheattic_2.txt	6058	4.0949	0.500000	0.490426	29.3911	20.0234	1.4052	5.6206	9.8361	25.6868	2.6099	1.6484	11.1264	0.2747	33.5165	1.3736	3.2967	0.6868	3.4341	0	7.0055	16.4835	25.4121	1.5110	5.7692	0.1374	3.2967	2.8846	0.4121	3.4341	2.3352	10.5769	15.3846	50.2747	25.5495	3.8462	2.0604	0.1374	14.9725	2.0604	3.8462	7.2802	3.4341	1.2363	2.6099	0.4121	0.1374	2.1978	4.9451	8.1044	11.9505	3.1593	0	9.6154	3.7088	5.6319	0.6868	35.8516	17.5824	29.9451	4.1209	13.1868	7.4176	0	6.5934	0.1486	0.5943	0.8584	0.3797	0.0330	0	0.7593	0.0495	0.0990	9.3925	0.2476	14.0971	0.1321	2.9548	0.1816	0.0165	0.1816
187_PRATCHETT2003DW31MENT_3.txt	6075	4.1626	0.485000	0.536955	33.5986	13.1742	1.4147	4.2440	5.9240	18.1467	1.9305	0.7722	20.5920	1.2870	20.2059	1.2870	2.0592	3.0888	2.9601	0.5148	1.5444	13.5135	15.7014	1.0296	5.5341	0.5148	3.3462	2.5740	0.2574	3.7323	3.0888	4.5045	19.4337	45.6885	40.9266	2.4453	3.7323	1.1583	17.5032	0.6435	2.0592	4.1184	2.1879	0.9009	2.3166	0.7722	0	2.7027	1.9305	2.9601	10.2960	4.5045	0	8.3655	3.3462	7.7220	0.1287	14.0283	6.4350	18.5328	6.5637	20.3346	10.9395	0	5.6628	0.2140	0.7243	1.1358	0.8724	0.0658	0	0.6584	0.4938	0.1317	8.9547	0.2140	18.6173	0.1811	2.8313	0.1481	0	0.3786
177_Brown2000AngelsDemons_3.txt	5604	4.6140	0.537500	0.534440	45.0429	15.8470	3.5129	4.5277	4.1374	24.0924	2.3102	1.4851	4.4554	0.4950	16.5017	1.3201	1.8152	2.9703	4.9505	0	2.9703	15.6766	16.3366	4.1254	1.4851	0	2.4752	4.4554	0.6601	1.3201	3.1353	5.7756	3.1353	84.1584	6.9307	6.1056	5.1155	0.3300	12.2112	0.8251	2.3102	8.0858	2.3102	1.9802	2.3102	0.1650	0	0.8251	0.6601	1.8152	6.1056	4.4554	0	21.6172	6.2706	9.7360	0	2.8053	1.9802	41.7492	6.2706	1.9802	13.3663	0.1650	6.7657	0.1428	0.8744	0.4461	0.2141	0.1249	0	0.3390	0	0.0892	11.9201	0.3747	22.8587	0.0714	3.0692	0	0	0.0892
94_TuckEverlastingNatalieBabbitt_1.txt	6036	4.0575	0.467500	0.491551	43.4007	18.5493	2.0214	2.6159	6.8966	21.0199	2.9851	0.8706	14.8010	0.2488	29.4776	0.9950	2.6119	1.9900	3.8557	0	3.9801	16.2935	15.5473	2.8607	4.6020	0.3731	3.7313	2.6119	0.7463	1.9900	2.1144	7.3383	16.5423	67.5373	18.9055	6.9652	2.8607	0	15.4229	1.1194	1.6169	7.0896	1.9900	0.9950	1.9900	0.8706	0.3731	2.1144	2.2388	3.6070	9.3284	2.7363	0.2488	10.6965	2.4876	6.2189	0.4975	13.1841	7.7114	39.1791	6.5920	8.7065	15.7960	0	6.4677	0.2485	0.6130	0.9940	0.6296	0.1822	0	0.6627	0.0994	0.1325	8.8469	0.2816	13.9331	0.0663	3.3963	0.0994	0	0.2816
204_PRATCHETT2006DW35MITH.en_3.txt	6005	4.1509	0.452500	0.511574	42.8434	13.8329	1.1527	2.9779	8.0692	22.1675	1.8473	0.7389	14.4089	1.1084	24.1379	0.9852	2.3399	5.9113	2.9557	0.3695	3.0788	13.1773	13.3005	4.3103	4.6798	0.8621	6.1576	2.2167	0.8621	2.4631	2.3399	5.1724	15.2709	64.2857	22.1675	4.4335	2.8325	0.1232	13.5468	2.5862	1.7241	4.1872	2.8325	1.4778	2.0936	0.9852	0.1232	1.2315	2.3399	2.5862	10.2217	2.8325	0.2463	8.1281	2.7094	4.9261	0.9852	13.6700	1.1084	19.9507	6.5271	9.8522	17.2414	0	5.1724	0.2998	0.2831	0.7827	0.4163	0.0999	0	0.4829	0.2331	0.1166	9.8251	0.3830	17.3356	0.0500	2.4979	0.0999	0	0.1998
44_Salinger1951CatcherRye_1.txt	6243	3.7794	0.420000	0.490309	30.0926	22.1065	3.2407	6.9444	3.7037	20.8281	4.5169	1.3802	14.6801	1.0038	27.6035	1.5056	3.7641	0.5019	1.2547	0	2.6349	16.4366	19.8243	1.8821	8.1556	0.2509	5.6462	4.0151	0.5019	5.2698	2.0075	8.7829	22.9611	58.5947	27.3526	4.0151	5.5207	0	16.4366	0.8783	2.2585	2.2585	2.8858	1.1292	4.0151	0.3764	0.1255	1.8821	0	4.6424	14.4291	2.0075	0.2509	7.9046	1.1292	1.6311	0.6274	55.9598	2.2585	25.8469	5.3952	15.9348	12.7980	0	6.9009	0.2243	0.4004	1.0892	0.5286	0.1281	0	0.5446	0.2403	0.3524	7.0959	0.4165	13.8395	0.0641	2.3707	0.2723	0	0.1922
176_HowTheChildrenBecameStars_1.txt	5590	4.1501	0.470000	0.514669	46.2945	22.0404	2.5987	2.0212	9.4321	29.3333	3.1111	2.2222	16.0000	0.8889	30.0741	0.4444	0.8889	1.3333	2.6667	0	2.6667	16.0000	19.4074	4.7407	4.2963	0	4.5926	1.7778	0.1481	5.3333	2.6667	9.3333	3.2593	62.8148	17.3333	2.3704	2.3704	0	12.4444	0.8889	1.9259	6.9630	4.0000	1.1852	6.6667	0.2963	0	2.0741	4.1481	3.8519	5.4815	2.2222	0.1481	10.2222	2.8148	3.8519	0.2963	7.4074	2.0741	24.2963	14.6667	18.5185	4.8889	0	5.0370	0.3041	1.2165	0.6619	0.1252	0	0	0.4293	0.0716	0.0358	9.5707	0.1431	18.5868	0.0358	2.0572	0.2683	0	0.2147
130_PRATCHETT1989DW07MIDS_4.txt	5886	4.2061	0.467500	0.517839	45.9339	15.9964	1.9660	2.9491	6.0769	19.0278	0.4167	1.9444	17.5000	0.8333	18.0556	0.4167	2.3611	1.9444	2.5000	0.2778	1.2500	13.0556	15.1389	1.5278	5.5556	1.2500	4.0278	2.2222	0.6944	3.0556	3.3333	3.7500	15.0000	56.1111	25.9722	3.7500	3.3333	0.8333	15.8333	1.3889	2.6389	3.8889	2.5000	0.6944	3.0556	0.8333	0	2.7778	4.4444	2.7778	11.6667	4.1667	0.1389	8.0556	5.0000	5.4167	0.2778	15.1389	2.7778	30.0000	5.9722	13.3333	13.0556	0	5.2778	0.2548	0.6796	0.6456	0.7645	0.1189	0	0.4247	0.2548	0.1019	10.3296	0.2718	19.0112	0.1529	2.3445	0.1529	0	0.2718
276_BEChildrenMcCaughreanTheWhiteDarknesscomplete_3.txt	5817	4.2988	0.587500	0.528623	33.8296	15.2192	1.8197	8.3540	5.0455	21.4521	3.6304	0.4950	15.8416	1.4851	31.8482	0.4950	2.4752	2.4752	2.8053	0.1650	4.7855	16.8317	17.4917	2.8053	3.7954	0	5.4455	2.1452	0.9901	3.4653	3.7954	7.4257	12.7063	57.0957	27.3927	6.4356	4.7855	0	14.8515	1.9802	2.9703	3.3003	3.3003	1.8152	2.6403	1.3201	0	1.1551	1.8152	3.6304	12.7063	3.1353	0.1650	17.4917	5.4455	3.4653	0.1650	37.4587	9.0759	17.4917	6.7657	8.4158	15.1815	0	5.1155	0.0688	0.4298	0.5673	0.4126	0.0516	0	0.7908	0.0516	0.1547	11.0882	0.4126	20.7839	0.0860	2.3552	0.2235	0	0.2579
148_PRATCHETT1994DW17IMES_2.txt	6012	4.3089	0.532500	0.528277	38.2716	17.4603	2.2046	4.0564	7.6720	21.5385	1.2587	1.8182	18.7413	1.3986	22.5175	0.6993	1.5385	3.3566	5.1748	0.6993	2.5175	13.9860	13.8462	1.8182	4.3357	0.4196	5.7343	3.3566	0.8392	1.9580	3.7762	8.1119	16.6434	60.5594	23.7762	3.2168	3.4965	0.9790	17.9021	1.3986	1.6783	2.5175	1.3986	1.1189	4.4755	0.6993	0.2797	1.3986	2.2378	3.7762	10.7692	3.7762	0	10.4895	4.1958	6.4336	0.2797	12.4476	1.2587	24.6154	10.2098	8.3916	15.8042	0	6.4336	0.3160	0.8150	0.9647	0.4491	0.1830	0	0.6321	0.3160	0.3659	9.9800	0.2495	18.8623	0.1164	2.6780	0.1830	0	0.1497
3_LondonCalloftheWild_2.txt	5501	4.2779	0.535000	0.496092	39.1904	19.1214	1.7227	3.2730	4.8234	27.9264	3.0100	0.5017	4.0134	0.5017	54.3478	1.6722	0.3344	1.8395	3.6789	0.5017	5.6856	18.3946	8.3612	4.6823	2.0067	0	1.3378	1.5050	0.5017	0.1672	4.5151	10.2007	0.1672	89.6321	4.1806	3.8462	2.0067	0	14.3813	0.1672	2.3411	3.3445	0.3344	2.1739	0.6689	0.1672	0	0.8361	0.1672	1.8395	7.0234	8.6957	0	15.3846	5.6856	6.3545	0	0.6689	0.1672	49.1639	13.2107	0.5017	10.2007	0	9.5318	0.2727	0.9271	0.4545	0.1818	0.0727	0	0.2909	0.0909	0.0182	13.1976	0.1272	21.1053	0.0182	2.3814	0.1091	0.0182	0
159_TUBB1997THERTURN_3.txt	6065	4.3083	0.557500	0.519538	46.9565	13.3913	1.1304	2.3478	2.8696	31.7503	0.6784	2.3066	10.9905	0.2714	19.4030	0.9498	3.6635	1.8996	3.2564	0.1357	1.8996	16.2822	15.1967	5.1560	2.8494	0	3.7992	1.2212	0.9498	7.5984	1.3569	10.3121	11.8046	53.5957	24.4233	2.3066	1.8996	0.1357	12.8901	2.4423	3.3921	3.5278	2.7137	0	3.6635	0.5427	0	2.4423	3.6635	5.8345	8.4125	5.5631	0	14.7897	7.5984	10.0407	0.1357	11.3976	5.9701	38.3989	5.0204	12.4830	11.9403	0	2.3066	0.0165	0.3792	0.4122	0.1649	0.0660	0	0.2473	0	0.1154	10.3710	0.0989	18.9613	0.0165	1.8467	0.0330	0	0.1814
8_TheSecretGarden_1.txt	6013	4.0168	0.482500	0.512057	30.8617	17.5351	5.1102	3.2064	5.5110	27.7778	4.5220	1.6796	16.2791	1.2920	30.2326	0.6460	3.7468	2.3256	3.8760	0	3.3592	13.5659	14.5995	3.7468	3.7468	0.1292	3.8760	2.9716	0.7752	1.1628	3.3592	7.8811	8.9147	59.1731	26.0982	3.1008	3.7468	0.5168	15.8915	2.4548	1.9380	3.2300	2.0672	0.5168	1.5504	0.5168	0	2.0672	4.1344	2.0672	9.8191	3.6176	0	10.3359	2.5840	9.3023	2.5840	21.3178	1.9380	37.4677	5.1680	9.6899	17.1835	0.1292	6.4599	0.1829	0.3492	0.5821	0.3326	0.0665	0	0.4158	0.0998	0.1829	8.9140	0.2328	16.5974	0.0499	3.0268	0.2162	0	0.1663
89_Herriot1972CreaturesGreatSmall_1.txt	5860	4.1679	0.572500	0.495904	44.7222	23.3333	1.6667	7.3148	7.7778	22.0564	2.9851	0.6633	7.6285	1.1609	34.9917	0.3317	0.8292	2.4876	3.6484	0.1658	3.6484	15.9204	16.0862	3.4826	3.4826	0	3.4826	3.6484	0.9950	1.9900	3.9801	9.7844	17.4129	65.6716	21.2272	5.8043	7.9602	0.6633	12.7695	0.9950	1.8242	3.4826	2.6534	0.4975	2.1559	0.6633	0.1658	2.4876	2.1559	2.8192	10.1161	4.6434	0.4975	13.4328	4.6434	9.4527	0.3317	47.9270	3.4826	16.4179	8.6235	12.6036	13.1012	0	9.2869	0.2389	0.6655	0.6143	0.3925	0.1706	0	0.5631	0.1195	0.1877	11.1604	0.2389	18.4300	0.0171	2.7304	0.1195	0	0.1365
93_Blume1974Blubber_2.txt	6135	3.9449	0.482500	0.511654	25.8789	9.1797	2.9297	4.4922	6.2500	23.7427	2.2222	0.8187	20.3509	1.9883	21.2865	0.3509	1.6374	0.4678	2.4561	0	4.2105	9.7076	15.9064	0.8187	5.8480	0.1170	3.5088	2.4561	0.5848	3.7427	2.3392	7.3684	20.3509	49.4737	33.5673	1.6374	3.8596	0.4678	12.9825	1.6374	1.6374	2.8070	3.7427	0.8187	3.2749	0.1170	0.3509	2.5731	4.3275	3.3918	9.8246	1.8713	0.4678	6.3158	1.8713	1.9883	0.5848	44.2105	8.5380	22.3392	2.9240	12.7485	10.7602	0.1170	7.4854	0.1956	0.8476	0.6683	0.6520	0	0	0.6520	0.3423	0.1141	8.1663	0.2119	16.6911	0.1956	1.9886	0.3586	0	0.2771
233_Creech_Dragons_2.txt	5893	4.3521	0.465000	0.535381	34.0160	13.8023	1.7809	3.6509	5.8771	18.7500	3.2552	0.9115	22.0052	0.6510	31.5104	1.0417	1.1719	2.0833	2.9948	0.1302	2.7344	15.3646	11.9792	3.2552	3.6458	0.1302	2.2135	2.0833	1.1719	4.1667	3.3854	6.3802	9.1146	64.0625	21.3542	4.0365	2.9948	0.1302	13.2812	1.0417	1.6927	4.4271	1.6927	1.5625	2.4740	1.4323	0.1302	1.4323	4.0365	2.4740	9.5052	6.1198	0.1302	11.3281	5.2083	4.8177	0.1302	9.1146	4.4271	25.6510	7.9427	14.0625	9.2448	0	2.7344	0.3224	0.1867	0.5600	0.3733	0.1018	0	0.5260	0.1358	0.0509	9.8592	0.1018	19.0565	0.0848	3.2581	0.1018	0	0.3224
109_Auel1980ClanCaveBear_2.txt	5639	4.4843	0.480000	0.534137	42.8455	28.6179	2.1951	5.2033	4.6341	25.2632	3.3333	1.7544	6.6667	0	35.0877	1.0526	2.1053	1.7544	2.8070	0	5.6140	17.3684	18.0702	2.2807	3.1579	0	2.8070	3.6842	0	1.9298	2.9825	6.6667	4.7368	82.8070	7.0175	3.6842	1.7544	0	18.0702	0.7018	2.9825	4.9123	2.6316	2.8070	0.1754	0	0.5263	1.4035	0.5263	4.3860	7.7193	8.7719	0.1754	14.5614	9.2982	6.3158	0.7018	2.2807	0.1754	44.9123	15.9649	3.3333	9.6491	0	4.9123	0.1951	0.2837	0.3015	0.1773	0.0887	0	0.2837	0	0	11.8106	0.0532	21.8124	0	2.3763	0.0887	0	0.1951
180_PRATCHETT2001DW28ENTS_1.txt	6162	4.1094	0.467500	0.531646	36.0671	17.1482	2.4231	4.4734	8.7605	18.4272	0.9390	0.4695	19.3662	1.0563	18.8967	1.0563	2.1127	4.6948	0.9390	0.2347	3.1690	10.4460	15.0235	1.5258	4.4601	0.4695	3.1690	2.9343	0.2347	3.0516	2.3474	7.0423	22.4178	56.2207	30.3991	3.9906	5.0469	1.1737	13.8498	2.1127	2.1127	1.9953	2.5822	0.9390	1.6432	0.3521	0.1174	1.5258	3.1690	2.4648	11.2676	3.2864	0.4695	7.1596	2.3474	6.1033	0.4695	15.2582	6.4554	21.2441	4.5775	7.9812	12.2066	0	6.2207	0.1298	0.4382	1.3145	0.8114	0.0325	0	0.5355	0.3083	0.1461	8.4875	0.3083	17.4132	0.0649	2.4830	0.0811	0	0.3083
123_Paulsen1986Hatchet_1.txt	5797	4.0881	0.412500	0.483871	50.7317	10.1463	1.2683	6.3415	5.2683	33.1420	5.3085	2.7260	6.5997	0.1435	37.1593	0.2869	2.4390	2.7260	1.5782	0.1435	3.5868	10.9039	19.9426	3.2999	5.1650	0	5.8824	1.8651	0.4304	0.8608	3.2999	12.3386	5.4519	74.1750	7.6040	2.5825	5.7389	0	7.7475	1.2912	5.0215	6.0258	0.8608	1.7217	2.5825	0.7174	0.1435	4.1607	0.5739	3.8737	10.0430	2.8694	0	10.3300	3.7303	7.3171	0.1435	6.1693	0.4304	51.0760	2.4390	4.7346	11.1908	0	8.0344	0.1898	1.0005	0.5693	0.1725	0.2933	0	0.5520	0.1035	0.0518	9.9534	0.1380	17.6816	0.1380	2.8981	0.1725	0	0.0518
115_Valentine_FindingVioletPark_3.txt	6139	4.0254	0.467500	0.485421	38.1107	17.3724	3.1488	6.2975	9.3377	26.6568	2.3564	0.4418	10.8984	4.4183	42.8571	0.8837	3.6819	3.5346	2.7982	0	5.3019	15.4639	24.7423	2.6510	4.7128	0	8.8365	4.5655	0.7364	1.6200	3.6819	14.8748	20.1767	47.8645	38.1443	3.8292	5.5965	0.1473	19.2931	2.7982	1.7673	4.2710	5.7437	2.2091	0.1473	1.1782	0.1473	2.2091	2.2091	3.6819	11.3402	3.0928	1.4728	15.3166	4.1237	4.5655	1.1782	32.1060	3.9764	31.6642	9.8675	11.7820	13.2548	0	6.6274	0.0652	0.7656	0.6516	0.2443	0.0652	0	0.8959	0	0.2606	9.3175	0.6516	15.0024	0.0489	2.3457	0.1303	0	0.1792
81_thetrumpetoftheswan_2.txt	5798	4.0569	0.437500	0.513970	42.3770	14.9180	1.2295	5.4098	3.7705	22.1429	1.2857	0.8571	10.2857	0.8571	28.5714	0.4286	1.1429	1.1429	2.0000	0.1429	2.5714	15.8571	15.8571	2.2857	4.4286	0	2.8571	1.8571	1.0000	2.1429	2.2857	8.5714	10.1429	59.0000	26.7143	5.0000	2.4286	0.2857	15.0000	1.5714	1.8571	3.1429	1.5714	1.4286	3.0000	0.8571	0.8571	1.2857	4.0000	1.7143	8.5714	3.4286	0.1429	9.1429	2.5714	5.2857	1.2857	15.0000	1.1429	40.7143	3.5714	9.5714	11.1429	0	5.8571	0.1207	0.5002	0.8451	0.1380	0.0690	0	0.4139	0.1725	0.0862	10.4001	0.1207	21.0417	0.0517	1.7247	0.1207	0	0.0517
235_GAIMAN2013THEOLANE.enuk_3.txt	5854	3.9597	0.432500	0.474206	47.0199	16.6667	1.3245	6.0706	4.7461	28.8022	2.1534	1.4805	7.6716	0.2692	34.9933	0.9421	1.4805	2.0188	1.8843	0	2.6918	14.5357	15.3432	2.2880	4.8452	0.2692	3.3647	3.0956	0.9421	0.4038	4.9798	5.7873	9.2867	76.1777	10.7672	4.0377	4.7106	0	13.9973	0.5384	3.3647	4.3069	1.6151	2.4226	1.2113	0.1346	0	0.4038	4.1723	3.2301	12.3822	4.7106	0	11.1709	3.2301	5.5182	0.9421	63.9300	0.9421	24.4953	3.0956	6.3257	9.8250	0	8.3445	0.1537	0.2904	0.4441	0.0854	0.0854	0	0.4954	0.0342	0.0854	10.1469	0.1367	15.4766	0.0342	2.6307	0.0854	0	0.0512
209_ASHLEY2008AWINTALE.enuk_4.txt	6062	4.1368	0.560000	0.507258	34.7178	16.7199	2.2364	5.7508	9.9042	27.1831	2.3944	0.8451	13.8028	1.9718	30.8451	2.6761	2.2535	1.5493	3.0986	0.5634	3.6620	16.1972	20.5634	0.9859	4.3662	0.2817	3.5211	3.6620	0.8451	1.1268	4.2254	9.4366	19.7183	59.7183	27.4648	2.8169	4.3662	0.7042	16.3380	1.6901	1.1268	4.9296	4.3662	1.6901	1.6901	0.4225	0.2817	2.1127	2.6761	3.0986	13.3803	3.8028	0.1408	11.8310	3.5211	6.6197	1.1268	42.5352	3.8028	27.8873	3.5211	11.5493	8.8732	0	5.0704	0.3299	0.3464	0.5939	0.6598	0.0990	0	0.7093	0.1485	0.2145	9.9142	0.2474	15.4899	0.1155	3.4477	0.3299	0	0.1980
140_ADAMS1992MOSTLESS_2.txt	5808	4.2238	0.515000	0.508953	40.0593	21.2661	1.5826	7.0227	10.2868	21.9653	3.6127	1.4451	17.0520	0.7225	25.4335	1.0116	1.3006	3.3237	2.4566	0.5780	3.7572	13.2948	13.5838	1.5896	4.3353	0.5780	3.9017	2.7457	1.7341	4.9133	5.2023	8.8150	11.4162	70.6647	18.9306	4.7688	7.3699	0.7225	12.1387	0.5780	1.8786	2.8902	2.1676	2.0231	3.0347	0	0	2.0231	1.0116	1.8786	8.8150	2.3121	0.1445	10.8382	3.1792	8.9595	0.7225	6.5029	4.6243	43.9306	5.2023	8.6705	15.7514	0.2890	6.6474	0.5165	0.2755	0.9470	0.4821	0.0689	0	0.5510	0.3099	0.2927	10.0379	0.3616	17.4070	0.0861	2.5654	0.0861	0	0.2410
