Filename	Words	AWL	TTR	LD	ABLE	ACT	AMP	ASPECT	BEMA	CAUSE	CC	CD	COMM	CONC	COND	CONT	CUZ	DEMO	DMA	DOAUX	DT	DWNT	ELAB	EMO	EMPH	EX	EXIST	FPP1P	FPP1S	FPUH	FREQ	GTO	HDG	HGOT	IN	JJAT	JJPR	LIKE	MDCA	MDCO	MDMM	MDNE	MDWO	MDWS	MENTAL	NCOMP	NN	OCCUR	PASS	PEAS	PGET	PIT	PLACE	POLITE	POS	PROG	PRP	QUAN	QUPR	QUTAG	RB	RP	SO	SPLIT	SPP2	STPR	THATD	THRC	THSC	TIME	TPP3P	TPP3S	URL	VBD	VBG	VBN	VIMP	VPRT	WHQU	WHSC	XX0	YNQU
280_Book_for_kids_2.txt	5818	4.0536	0.470000	0.496906	0.0172	2.0626	0.6360	0.3438	2.0454	0.0859	4.6236	0.4125	1.4094	0.0688	0.3609	1.6501	0.0516	0.6360	0.3609	0.3953	8.0440	0.1547	0.0172	0.0000	0.9282	0.2406	0.2922	0.5328	1.8219	0.3266	0.6016	0.0344	0.0688	0.0516	8.8862	4.2970	1.8219	0.3781	0.1203	0.1719	0.0859	0.2234	0.2750	0.5844	2.3719	0.5500	16.7583	0.2922	0.2750	0.6703	0.0172	1.6329	0.6360	0.1031	0.1203	0.5672	0.0000	1.3407	0.2750	0.0688	3.3517	0.5672	0.2750	0.4297	2.1485	0.1031	0.3438	0.1375	0.7047	0.8766	0.5500	2.7673	0.0000	5.1908	0.9625	0.3266	0.3953	4.2970	0.2922	1.0828	1.2204	0.2406
183_PRATCHETT2002DW29ATCH_1.txt	6136	4.0746	0.467500	0.524120	0.0163	2.8031	0.1630	0.1304	2.0860	0.1956	2.9335	0.5541	2.0535	0.0978	0.4400	2.9009	0.1793	1.0756	0.8149	0.4726	7.4478	0.0000	0.0163	0.0000	0.3585	0.5867	0.3748	0.8312	1.8905	0.2608	0.2119	0.0978	0.0978	0.2934	8.8657	2.4120	1.1571	0.2282	0.1956	0.0978	0.0489	0.1956	0.2608	0.6030	2.3142	0.9615	17.9922	0.4563	0.4400	0.5867	0.0815	1.1245	0.6356	0.0652	0.4237	0.5541	0.0000	1.2875	0.7008	0.0326	2.0860	1.0430	0.0978	0.1956	2.3305	0.1304	0.1956	0.0652	0.3422	0.5378	0.7171	2.4935	0.0000	6.8774	1.0593	0.3259	0.5867	4.3025	0.3748	0.9778	1.2549	0.2119
292_Adams_Watership_down_3.txt	6194	4.0123	0.485000	0.494188	0.0646	3.0513	0.3067	0.2422	1.7598	0.2099	3.6325	0.4521	2.1472	0.1292	0.3229	2.8092	0.0484	0.8880	0.5812	0.5812	5.0048	0.1292	0.0000	0.0000	0.4682	0.4036	0.4036	1.4046	2.6154	0.0969	0.2906	0.1614	0.0807	0.1937	10.0743	2.0665	1.6145	0.2260	0.4521	0.2906	0.2099	0.4036	0.3875	0.7749	2.4863	0.4521	14.3365	0.2260	0.3875	0.9202	0.0161	1.1947	0.7749	0.0646	0.2422	0.4359	0.0000	1.8566	0.6135	0.0646	2.5024	0.7749	0.1614	0.4198	1.7598	0.0484	0.3713	0.0484	0.6942	0.7265	1.4369	2.4217	0.0000	4.7788	0.8880	0.3713	0.4521	5.0533	0.3067	1.0171	1.3562	0.2583
158_PULLMAN1997DM02NIFE_3.txt	5952	4.0744	0.540000	0.480847	0.0168	2.6546	0.2016	0.2856	1.7305	0.3192	4.2171	0.4368	1.7641	0.0672	0.3864	2.3017	0.1344	1.1257	0.5040	0.5376	6.6364	0.0336	0.0336	0.0000	0.4368	0.4032	0.2016	0.5208	3.6626	0.0000	0.2856	0.1176	0.2688	0.0672	8.9886	2.3690	1.5793	0.1848	0.3192	0.3024	0.1176	0.2688	0.3528	0.4032	2.6210	0.6216	16.1626	0.2016	0.4200	0.7560	0.0168	1.4449	0.5880	0.0504	0.5208	0.4536	0.0000	1.1929	0.4032	0.0168	2.3017	0.5544	0.2184	0.1680	1.9657	0.0336	0.3024	0.1512	0.5208	0.7728	1.0249	3.6458	0.0000	7.2413	1.2097	0.4200	0.1848	3.6122	0.3024	1.2937	1.1929	0.2184
273_Fahy2017ChainsGaia_4.txt	5714	4.3306	0.520000	0.502625	0.0875	1.8726	0.6125	0.3500	1.9251	0.1925	2.8351	0.5075	1.5576	0.1750	0.2625	0.8225	0.0350	1.1026	0.8400	0.4550	6.7903	0.1400	0.0700	0.0000	0.8050	0.2625	0.5950	0.4375	1.9601	0.2625	0.4725	0.0000	0.2100	0.0000	10.2205	3.7277	1.7151	0.2450	0.1750	0.2625	0.1925	0.2975	0.3850	0.1400	1.9776	0.4550	17.9384	0.2100	0.5950	0.9275	0.0350	1.4176	0.7000	0.1225	0.3500	0.4200	0.0175	1.4876	0.5775	0.0350	3.7452	0.6475	0.0875	0.7175	1.8901	0.0525	0.1400	0.1050	0.4025	0.6125	0.6650	3.3777	0.0000	5.8278	1.3126	0.7350	0.2275	4.1127	0.2275	1.1551	1.1201	0.1750
228_BurlyandGrumTheSecretCityKateTenbeth_1.txt	6129	3.9793	0.490000	0.542666	0.0326	3.4753	0.0816	0.2774	1.9253	0.3426	3.3611	0.4568	1.8763	0.0489	0.2611	2.8390	0.0489	0.7832	0.5874	0.5874	5.7106	0.0653	0.0163	0.0000	0.4568	0.3263	0.3753	1.3379	1.3542	0.2121	0.2284	0.1142	0.1468	0.1632	7.8316	2.0395	1.5011	0.2611	0.3426	0.3100	0.0163	0.2447	0.2447	0.5221	1.6479	0.5384	17.8006	0.1468	0.3100	0.5711	0.0163	0.9953	0.7016	0.0653	0.5874	0.5874	0.0000	0.7668	0.2774	0.0489	3.1979	1.0768	0.1142	0.2774	1.5174	0.1795	0.3263	0.1795	0.1958	0.6363	1.9579	4.5358	0.0000	8.4679	0.9790	0.6363	0.8647	3.4590	0.5711	0.5547	1.1747	0.3426
193_PRATCHETT2004DW33STAL.en_1.txt	5662	4.1832	0.495000	0.539915	0.0177	3.1614	0.3002	0.1060	1.1833	0.1590	2.5963	0.8654	2.6846	0.0883	0.2296	0.0000	0.2296	0.9184	0.9714	0.3002	7.1529	0.0706	0.0177	0.0000	0.5828	0.2826	0.3709	0.6711	1.9075	0.3532	0.3179	0.0883	0.0883	0.0000	9.2194	2.7375	1.1833	0.3179	0.4239	0.1236	0.1236	0.3532	0.1766	0.3709	2.2254	1.1303	20.1872	0.2473	0.4062	0.3356	0.0353	1.6425	0.4945	0.1413	0.0000	0.4239	0.0000	1.7308	0.5652	0.1060	3.2851	0.9361	0.1413	0.1590	1.9604	0.1236	0.3886	0.2649	0.3709	0.3709	1.1657	1.5366	0.0000	5.9873	0.8831	0.6182	0.2649	4.7510	0.4415	1.0420	0.7241	0.2473
112_RamonaQuimbyAge8BeverlyCleary_1.txt	6041	4.2849	0.517500	0.563483	0.0331	2.7976	0.1159	0.3311	1.8871	0.2152	2.7148	1.0263	2.1520	0.0828	0.1986	1.0760	0.2483	0.5959	0.2317	0.7615	5.2309	0.1490	0.0166	0.0000	0.5628	0.1324	0.1655	0.2980	1.1753	0.0662	0.3807	0.0166	0.2649	0.0000	9.0217	3.1286	2.4499	0.2649	0.2814	0.2317	0.0000	0.2980	0.4966	0.1986	3.0955	0.9932	20.9237	0.1324	0.4966	0.6952	0.0000	0.6621	0.2814	0.0828	0.5132	0.4966	0.0000	0.6952	0.4304	0.0662	1.8540	0.6290	0.1490	0.1986	1.0098	0.0662	0.4966	0.0331	0.3642	0.4635	0.8939	5.8434	0.0000	8.7899	1.1587	0.3807	0.1324	1.8706	0.2317	1.2084	1.5395	0.0993
36_BEChildrenBlytonEnidMystery04TheMysteryoftheSpitefulLetters_1.txt	6238	4.0683	0.472500	0.526451	0.0000	2.4687	0.2565	0.1282	1.6351	0.2725	3.1260	0.6412	3.0458	0.0481	0.4809	3.3665	0.0641	1.3145	0.9138	0.7054	4.8253	0.0481	0.0160	0.0000	0.6252	0.2565	0.2244	1.0260	2.6932	0.2886	0.6412	0.0802	0.2405	0.2244	7.5024	2.3084	1.3145	0.2405	0.2405	0.2886	0.1282	0.3687	0.3687	0.6412	3.0458	0.4328	16.4636	0.1443	0.3366	0.7054	0.0000	0.9618	0.4168	0.1603	0.3366	0.2886	0.0160	1.5390	0.4008	0.0962	2.3565	0.8657	0.1282	0.3527	1.3466	0.0962	0.4008	0.0641	0.5130	0.7054	1.0901	3.8634	0.0000	6.2680	1.0580	0.2886	0.4168	4.5688	0.2565	1.0580	1.8115	0.2725
213_PRATCHETT2008NATION.enuk_4.txt	5903	4.1643	0.482500	0.474504	0.0508	2.6427	0.4235	0.2202	2.1006	0.0847	3.9810	0.5252	1.1011	0.1355	0.1863	1.4908	0.2880	0.8301	0.4235	0.7454	7.4708	0.1525	0.1016	0.0000	0.5760	0.5421	0.4235	0.1355	0.6268	0.1016	0.5421	0.0847	0.2541	0.0339	9.4698	3.0154	1.7788	0.2202	0.0678	0.4913	0.0508	0.4235	0.5252	0.2710	2.0329	0.9148	16.9067	0.4913	0.4405	1.3383	0.0169	1.7957	0.5082	0.0339	0.3388	0.4066	0.0169	1.6263	0.5252	0.0169	2.5241	0.6946	0.1863	0.3896	0.9148	0.0847	0.2372	0.3049	0.7793	0.3727	1.1011	4.5909	0.0000	8.0976	1.1350	0.2202	0.1186	1.6263	0.3727	1.1181	1.4230	0.1525
53_TOLKIEN1954LOTRWERS_4.txt	5759	3.9378	0.552500	0.467269	0.0000	3.1255	0.1389	0.2084	1.2676	0.1042	5.1571	0.3473	0.8856	0.0868	0.3473	1.7538	0.0695	0.6077	0.3126	0.5557	6.7894	0.1042	0.0000	0.0000	0.2431	0.3646	0.3299	0.5036	1.5454	0.0868	0.4167	0.0000	0.1389	0.1215	10.8699	2.8477	1.6843	0.2431	0.1736	0.4515	0.0695	0.1736	0.3646	0.4167	1.8927	0.2605	16.1834	0.4688	0.5209	0.9377	0.0000	1.2849	0.6772	0.0174	0.4515	0.4167	0.0000	1.3891	0.4341	0.0174	3.1082	0.9377	0.1736	0.2431	1.0592	0.1736	0.0695	0.0521	0.3820	0.9029	1.3197	5.8517	0.0000	7.0325	1.4586	0.3126	0.3299	2.4310	0.4341	0.5904	1.7538	0.1215
131_PRATCHETT1989DW08ARDS_3.txt	5832	4.2644	0.540000	0.546296	0.0171	2.9150	0.3086	0.3258	1.7147	0.1715	2.6749	0.4115	2.2977	0.0343	0.2743	1.8004	0.1886	0.8402	0.9088	0.3258	8.3676	0.1372	0.0171	0.0000	0.6516	0.3601	0.2915	0.3429	1.0974	0.3086	0.3258	0.0514	0.0686	0.1372	9.5679	3.4979	1.4060	0.2401	0.0857	0.1543	0.1200	0.1372	0.2058	0.2915	1.5604	0.6001	19.5816	0.1372	0.3772	0.4973	0.0171	1.9376	0.4801	0.0857	0.4115	0.3944	0.0000	1.0974	0.4630	0.0171	2.5549	0.8916	0.0857	0.1543	1.8347	0.0514	0.2058	0.0514	0.3086	0.4287	0.7202	3.5837	0.0000	8.5562	1.3889	0.6001	0.5830	3.0864	0.2572	0.5830	0.9602	0.1200
279_Orwell_Animal_Farm_4.txt	5598	4.4804	0.535000	0.481065	0.0715	3.0547	0.3394	0.2858	1.5363	0.0715	4.0014	0.7324	1.3576	0.1786	0.2144	0.0715	0.0893	0.8039	0.0893	0.2858	8.7710	0.1429	0.0536	0.0000	0.3573	0.3215	0.4287	0.1250	0.1965	0.0000	0.7503	0.0000	0.0179	0.0000	12.9153	3.5013	1.8221	0.0536	0.0179	0.3037	0.0715	0.3215	0.8396	0.0893	1.1969	0.5359	19.6856	0.2680	1.3398	1.3576	0.0000	1.1075	0.2680	0.0000	0.4645	0.2858	0.0000	1.5184	0.4645	0.0000	2.6795	0.6610	0.0893	0.5359	0.3037	0.0357	0.0893	0.0536	1.1790	0.8574	2.0007	2.4294	0.0000	7.6456	1.2326	0.6431	0.1072	0.8039	0.0893	1.1790	1.0897	0.1608
287_WilsonJacquelineTheWorstT_1.txt	6110	4.0522	0.455000	0.542226	0.0000	3.0769	0.2128	0.4583	1.5876	0.2128	3.9116	0.3601	1.8494	0.1309	0.2946	2.6023	0.2128	0.8838	0.3110	0.7856	4.4026	0.2128	0.0000	0.0000	0.8020	0.1637	0.2782	0.5401	5.7774	0.2782	0.2455	0.1146	0.2455	0.0655	8.1506	4.0426	1.6530	0.3601	0.2946	0.3764	0.0655	0.3601	0.4419	0.2782	1.7840	1.4075	17.2340	0.1473	0.3437	0.3273	0.0655	1.1948	0.2782	0.0491	0.3764	0.4092	0.0000	1.3584	0.2128	0.0491	3.0442	0.8183	0.2619	0.3273	1.3748	0.0164	0.4910	0.0327	0.2619	0.2782	0.6710	2.6678	0.0000	7.2668	1.4239	0.2946	0.4092	2.8642	0.1309	0.6219	1.5712	0.3928
139_PRATCHETT1991DW12ROAD_1.txt	5916	4.2079	0.515000	0.531271	0.0169	2.4172	0.2366	0.1859	1.8256	0.1183	3.0088	0.4564	2.7214	0.0338	0.2197	2.6200	0.0676	1.0142	0.7437	0.5409	6.9980	0.1521	0.0000	0.0000	0.4226	0.3381	0.3381	0.6423	1.6734	0.4226	0.3550	0.0676	0.0845	0.1521	8.6545	3.0933	1.4199	0.3888	0.3212	0.1521	0.1014	0.3381	0.3043	0.3212	2.0115	0.7437	17.5456	0.2197	0.4395	0.5578	0.0676	1.5382	0.5916	0.1014	0.4057	0.4395	0.0000	1.0480	0.7437	0.0845	2.9074	0.7606	0.1183	0.3381	1.5044	0.1352	0.3550	0.1183	0.3550	0.2874	0.8959	3.5159	0.0169	8.4348	1.0311	0.4226	0.3381	3.6511	0.3381	0.8959	1.5044	0.2874
169_PRATCHETT1999THESLD01_2.txt	5824	4.4873	0.510000	0.529705	0.0172	2.5584	0.4979	0.2060	2.0433	0.2576	2.7816	1.9918	1.2191	0.1374	0.3949	1.2706	0.2919	0.9959	0.4121	0.1889	8.0872	0.1030	0.1374	0.0000	0.7898	0.2919	0.4636	0.9615	0.3262	0.0859	0.3606	0.0343	0.4979	0.1030	10.1820	4.6875	1.9918	0.2576	0.3434	0.2576	0.1374	0.1545	0.2919	0.3606	1.2706	1.3736	20.3468	0.6696	0.7898	0.5151	0.0172	1.9059	0.5151	0.0172	0.3262	0.3262	0.0172	1.5968	0.5323	0.0172	3.0735	0.6353	0.2576	0.4636	0.6010	0.0687	0.1717	0.3949	0.7383	0.4979	0.9787	0.2919	0.0000	2.7301	0.8070	0.3091	0.2404	6.0096	0.2404	0.8929	0.9615	0.2576
167_BINCHY1998TARAROAD_3.txt	6217	4.0542	0.475000	0.498633	0.0322	2.4932	0.3056	0.1608	2.5414	0.2252	2.8792	0.4182	2.5736	0.0804	0.2252	2.6218	0.0483	1.0294	1.0134	0.8203	4.5520	0.1608	0.0000	0.0000	0.5147	0.2413	0.3700	0.6112	2.9918	0.0965	0.4986	0.1287	0.0804	0.0161	9.0397	2.0106	1.8498	0.2252	0.2091	0.1769	0.1608	0.4504	0.5469	0.4021	2.1393	0.6756	15.8758	0.1448	0.3217	0.7882	0.0161	1.3350	0.4825	0.2252	0.5469	0.6273	0.0000	1.2225	0.7560	0.0965	2.1393	0.5469	0.1608	0.3217	2.2680	0.1448	0.3860	0.1126	0.6756	0.5469	0.5951	4.4555	0.0161	6.6270	0.8364	0.2574	0.1930	4.2464	0.4986	1.0455	1.4316	0.7399
272_Stead_Rebecca-Liar_Spy_3.txt	6268	3.9880	0.467500	0.512285	0.0000	2.7601	0.2074	0.1595	2.2655	0.0798	2.6803	0.8296	2.3452	0.0957	0.4308	2.9355	0.2074	0.9253	0.5265	0.5105	5.5201	0.0638	0.0160	0.0000	0.7020	0.1436	0.2234	0.8615	4.5788	0.1755	0.2553	0.0798	0.3669	0.0160	7.9451	1.9623	1.8507	0.2712	0.2234	0.1914	0.0638	0.2712	0.2553	0.2553	2.1857	1.1327	18.2195	0.1117	0.3510	0.4627	0.0160	1.3720	0.4467	0.1755	0.6222	0.8137	0.0000	0.6860	0.7179	0.0000	2.2495	1.1168	0.2712	0.3669	1.4678	0.1117	0.2393	0.2393	0.6222	0.3350	0.4467	3.1270	0.0000	1.1327	0.8615	0.2074	0.4308	10.2265	0.6063	1.1487	1.4199	0.3669
260_MagicSuckssdshop_2.txt	6077	4.1282	0.482500	0.517525	0.0000	2.8303	0.2633	0.4937	2.3531	0.1810	2.6822	0.5924	2.1392	0.0658	0.1316	1.8924	0.1316	0.7899	0.5101	0.5101	4.9037	0.0987	0.0000	0.0000	0.8063	0.1975	0.2797	0.8557	5.8746	0.1810	0.5924	0.0165	0.1810	0.0000	8.7050	3.3569	1.9911	0.3620	0.1481	0.3620	0.0823	0.2139	0.2797	0.3456	1.7772	0.9215	15.5011	0.4114	0.4114	0.6089	0.0000	1.7772	0.5924	0.0494	0.2797	0.7734	0.0000	1.1519	0.5430	0.0000	3.2746	1.2506	0.0987	0.4772	1.1190	0.0658	0.2139	0.1316	0.4937	0.4278	0.5266	2.2544	0.0000	7.9151	1.6291	0.2633	0.5101	3.3569	0.4114	0.9544	1.3000	0.4278
201_ATKINSON2006ONEGTURN.en_3.txt	5801	4.4415	0.497500	0.509050	0.0345	2.5513	0.0517	0.1896	1.9135	0.0690	3.0512	0.5861	1.2239	0.1896	0.2758	0.9998	0.0862	0.5172	0.2758	0.4137	7.9469	0.1379	0.0000	0.0000	0.5861	0.3103	0.5172	0.0172	0.5516	0.1724	0.3965	0.0690	0.2758	0.0000	11.0671	3.5856	1.6721	0.3448	0.0172	0.2413	0.0690	0.1724	0.4999	0.0690	1.7928	1.6721	21.2550	0.2586	0.4654	1.5342	0.0345	1.3618	0.3620	0.1034	0.6206	0.3792	0.0000	1.2239	0.6378	0.0000	2.4134	0.7068	0.0690	0.3965	0.6551	0.0690	0.1724	0.3275	0.4654	0.3965	0.8792	4.7061	0.0000	8.0848	1.5342	0.4827	0.1207	0.7585	0.1724	1.2239	1.2239	0.1207
263_LEVY2016HOTMILK.enuk_2.txt	5728	4.1358	0.507500	0.492668	0.0175	2.5140	0.2444	0.2444	2.3918	0.0349	3.3520	0.4539	1.2570	0.0349	0.3666	0.4714	0.1920	0.4190	0.3142	0.3317	7.4721	0.0175	0.0000	0.0000	0.2793	0.1222	0.2444	0.3492	4.5391	0.0524	0.2968	0.0873	0.1571	0.0175	11.2256	3.1075	2.2172	0.1746	0.2270	0.1746	0.0698	0.2444	0.3666	0.1047	1.6760	1.5189	19.2912	0.1571	0.6285	1.1173	0.0175	1.4839	0.2968	0.1047	0.3317	1.0475	0.0000	0.5761	0.3492	0.0000	1.6934	0.6285	0.1397	0.4190	0.5936	0.0349	0.2444	0.2444	0.4190	0.3492	0.3841	5.2374	0.0000	7.4197	0.9602	0.5412	0.0698	2.3918	0.3142	0.9777	0.8729	0.3666
138_PRATCHETT1991DW11RMAN_3.txt	5903	4.2921	0.517500	0.519397	0.0000	2.4733	0.2541	0.2541	1.8973	0.0339	2.2023	0.6607	2.0498	0.1016	0.2372	2.0159	0.1186	0.9148	1.1520	0.3049	8.7752	0.1016	0.0339	0.0000	0.5252	0.5421	0.3896	0.2880	1.1350	0.2033	0.4066	0.0508	0.1694	0.1016	10.1813	3.7269	1.4061	0.2710	0.2372	0.3049	0.0339	0.1186	0.3388	0.1525	1.5077	0.9826	18.8718	0.1355	0.4743	0.4743	0.0339	1.7279	0.5252	0.1355	0.4066	0.5421	0.0000	1.3891	0.5760	0.1186	2.6597	0.8470	0.0847	0.4405	1.4738	0.0508	0.2033	0.1694	0.3896	0.3049	0.6437	3.4220	0.0000	6.8440	1.2536	0.4913	0.2372	3.4559	0.4235	0.7284	1.1520	0.2372
243_Blume_Forever_3.txt	6403	3.9624	0.457500	0.503983	0.0312	3.0767	0.2811	0.3124	2.0303	0.1874	2.6082	0.8277	2.5457	0.1093	0.3124	3.5140	0.1562	0.7340	1.0932	0.9527	4.0762	0.0156	0.0000	0.0000	0.8746	0.1718	0.1874	1.0776	6.6531	0.4529	0.5154	0.1093	0.2186	0.0625	7.7464	1.9054	1.9366	0.2030	0.3436	0.3436	0.0937	0.4529	0.3280	0.6403	2.9361	0.6247	12.8690	0.1562	0.2186	0.3592	0.0312	1.8897	0.3124	0.3748	0.1874	0.6559	0.0000	1.2026	0.6403	0.0625	2.5457	0.6716	0.1718	0.2499	2.0303	0.0469	0.4685	0.0781	0.4217	0.4373	0.4529	2.6394	0.0000	6.2471	0.7496	0.2030	0.3124	4.9352	0.5935	0.7965	1.7960	0.5466
192_PRATCHETT2004DW32FSKY.en_2.txt	6030	4.1692	0.470000	0.513267	0.0166	3.3002	0.3980	0.2322	1.7579	0.2322	3.6318	0.4975	1.5091	0.1493	0.2653	2.2720	0.1493	0.7960	0.7629	0.5473	7.0978	0.0498	0.0166	0.0000	0.8955	0.3814	0.3980	0.1990	0.9784	0.5141	0.4809	0.0829	0.1161	0.0663	8.9552	2.6534	1.8242	0.1658	0.0498	0.3151	0.0663	0.2488	0.5307	0.1990	2.2554	0.6965	17.0149	0.1824	0.3151	1.2604	0.0166	1.3267	0.6799	0.0332	0.2819	0.3483	0.0000	1.4428	0.6302	0.0995	3.0182	0.9287	0.0829	0.4146	1.2769	0.0498	0.2819	0.0663	0.4478	0.5307	0.9121	4.3781	0.0000	8.4245	1.0448	0.4478	0.1824	2.7861	0.3814	0.8624	1.1443	0.2488
105_Flowersintheattic_2.txt	6058	4.0949	0.500000	0.490426	0.0165	3.0868	0.1486	0.3136	1.7993	0.1981	4.0277	0.5943	1.3371	0.1651	0.3962	1.8488	0.0330	0.8584	0.3797	0.6933	4.1433	0.0330	0.0000	0.0000	0.7593	0.0825	0.4127	2.1129	4.3084	0.0495	0.8419	0.0825	0.0990	0.0165	9.3925	2.8227	1.9809	0.2476	0.2476	0.4622	0.0495	0.2641	0.9739	0.5943	3.0538	0.7923	14.0971	0.1816	0.3797	0.6768	0.0000	0.8914	0.4622	0.1321	0.1981	0.2476	0.0000	1.3866	0.3962	0.0165	2.9548	0.7923	0.1816	0.3466	1.5847	0.0495	0.4127	0.1486	0.2806	0.8749	0.4952	3.5985	0.0165	6.0416	1.1555	0.4457	0.3136	3.0703	0.4127	1.2710	1.4361	0.1816
187_PRATCHETT2003DW31MENT_3.txt	6075	4.1626	0.485000	0.536955	0.0000	2.3210	0.2140	0.2469	2.2387	0.0988	2.5844	0.7243	2.6337	0.1646	0.2634	2.4856	0.1646	1.1358	0.8724	0.7078	6.2551	0.0658	0.0658	0.0000	0.6584	0.3951	0.3786	0.8230	1.7942	0.4938	0.1975	0.0165	0.1317	0.1481	8.9547	2.4527	1.7284	0.2140	0.0823	0.2634	0.0988	0.3457	0.3786	0.2469	2.0082	0.7901	18.6173	0.1317	0.5761	0.9877	0.0000	1.3992	0.3128	0.1811	0.2634	0.4774	0.0000	1.1029	0.4280	0.0658	2.8313	0.7243	0.1481	0.3292	2.6008	0.0329	0.2798	0.1152	0.3951	0.5267	0.8395	2.3704	0.0000	5.8436	1.0700	0.4280	0.2963	5.2346	0.4774	0.5761	1.3169	0.3786
177_Brown2000AngelsDemons_3.txt	5604	4.6140	0.537500	0.534440	0.0000	2.6053	0.1428	0.2498	1.3205	0.1606	1.7844	0.8744	0.4818	0.1428	0.1963	0.3390	0.0535	0.4461	0.2141	0.1606	10.2962	0.1249	0.0000	0.0000	0.3390	0.3212	0.5353	0.2141	0.3034	0.0000	0.3212	0.0000	0.0892	0.0357	11.9201	3.6224	1.6952	0.3747	0.0892	0.2498	0.0178	0.0892	0.1963	0.0714	1.7666	1.0350	22.8587	0.4461	0.4818	1.0528	0.0000	1.4454	0.6602	0.0714	0.8030	0.5532	0.0178	0.9458	0.2677	0.0000	3.0692	0.7316	0.0000	0.4818	0.2141	0.0714	0.2498	0.2141	0.3390	0.8744	0.6781	4.5146	0.0000	9.1006	2.3376	0.6781	0.2498	0.7495	0.1428	0.6246	0.6602	0.0892
94_TuckEverlastingNatalieBabbitt_1.txt	6036	4.0575	0.467500	0.491551	0.0497	2.7999	0.2485	0.3976	2.0543	0.1160	3.9264	0.6130	1.9715	0.1325	0.3479	2.2034	0.0331	0.9940	0.6296	0.6130	6.0471	0.1822	0.0000	0.0000	0.6627	0.2651	0.5136	1.0272	1.7561	0.0994	0.5302	0.0663	0.1325	0.0000	8.8469	2.5845	2.1703	0.2816	0.1491	0.2154	0.1160	0.2816	0.4805	0.2982	2.0709	0.3645	13.9331	0.3810	0.3645	0.8284	0.0331	2.1040	0.9278	0.0663	0.2816	0.3810	0.0000	0.9609	0.4970	0.0497	3.3963	0.8615	0.0994	0.3479	1.1597	0.0994	0.2651	0.1325	0.2816	0.9443	0.8781	5.2187	0.0000	8.9960	1.4248	0.3313	0.2651	2.5182	0.2651	0.9775	1.2425	0.2816
204_PRATCHETT2006DW35MITH.en_3.txt	6005	4.1509	0.452500	0.511574	0.0167	2.9975	0.2998	0.2498	1.8318	0.0999	3.2639	0.2831	1.9484	0.1332	0.3164	2.0649	0.1499	0.7827	0.4163	0.6328	7.4271	0.0999	0.0500	0.0000	0.4829	0.7993	0.3997	0.1499	1.8485	0.2331	0.4163	0.1332	0.1166	0.0167	9.8251	2.3980	1.7818	0.3830	0.3497	0.2331	0.1332	0.1665	0.3497	0.3164	1.7985	0.5162	17.3356	0.5828	0.3830	0.6661	0.0333	2.3314	0.5995	0.0500	0.1998	0.3830	0.0000	1.3988	0.8326	0.1166	2.4979	0.6994	0.0999	0.2998	1.3322	0.1166	0.3830	0.1998	0.3164	0.5662	0.8826	2.6978	0.0000	8.6928	1.0991	0.3664	0.2831	2.9975	0.3331	0.6994	1.3822	0.1998
44_Salinger1951CatcherRye_1.txt	6243	3.7794	0.420000	0.490309	0.0160	2.6590	0.2243	0.5766	2.0984	0.1762	3.5239	0.4004	1.8741	0.1922	0.4805	2.9313	0.1281	1.0892	0.5286	1.0412	4.1647	0.1281	0.0000	0.0000	0.5446	0.0641	0.1602	0.2883	7.1440	0.2403	0.3364	0.0801	0.3524	0.0000	7.0959	3.0594	2.0984	0.4165	0.1121	0.2883	0.0481	0.2403	0.5927	0.0000	2.5308	0.9611	13.8395	0.2403	0.2563	0.2082	0.0320	1.6338	0.5126	0.0641	0.4485	0.7048	0.0000	0.5126	0.7208	0.0320	2.3707	0.8810	0.2723	0.5126	2.0343	0.0641	0.3684	0.1442	0.2563	0.2883	0.6888	3.2997	0.0000	7.4804	1.0091	0.1442	0.5126	3.4919	0.6728	1.1213	1.8421	0.1922
176_HowTheChildrenBecameStars_1.txt	5590	4.1501	0.470000	0.514669	0.0000	3.5420	0.3041	0.3757	1.5027	0.2683	3.6315	1.2165	1.9320	0.0537	0.1073	0.3936	0.1073	0.6619	0.1252	0.5188	8.6047	0.0000	0.0000	0.0000	0.4293	0.1610	0.3220	0.2504	0.8945	0.0716	0.3220	0.0358	0.0358	0.0000	9.5707	4.0966	1.9320	0.1431	0.1073	0.2326	0.0358	0.2504	0.4651	0.5009	2.3435	0.3757	18.5868	0.5725	0.2683	0.4651	0.0179	0.5903	0.2862	0.0358	0.4830	0.2862	0.0000	1.7531	0.5546	0.0000	2.0572	0.6082	0.2683	0.2147	2.2361	0.0179	0.4830	0.1431	0.3220	0.8408	1.7710	2.9338	0.0000	7.5850	1.2343	0.3399	0.8050	2.0930	0.6440	1.1270	0.6619	0.2147
